"","specID","type","islandtype","location","allosym","spp","surface","group","SimpleSubtype","microhab","further.subtype","brightness","nm300","nm301","nm302","nm303","nm304","nm305","nm306","nm307","nm308","nm309","nm310","nm311","nm312","nm313","nm314","nm315","nm316","nm317","nm318","nm319","nm320","nm321","nm322","nm323","nm324","nm325","nm326","nm327","nm328","nm329","nm330","nm331","nm332","nm333","nm334","nm335","nm336","nm337","nm338","nm339","nm340","nm341","nm342","nm343","nm344","nm345","nm346","nm347","nm348","nm349","nm350","nm351","nm352","nm353","nm354","nm355","nm356","nm357","nm358","nm359","nm360","nm361","nm362","nm363","nm364","nm365","nm366","nm367","nm368","nm369","nm370","nm371","nm372","nm373","nm374","nm375","nm376","nm377","nm378","nm379","nm380","nm381","nm382","nm383","nm384","nm385","nm386","nm387","nm388","nm389","nm390","nm391","nm392","nm393","nm394","nm395","nm396","nm397","nm398","nm399","nm400","nm401","nm402","nm403","nm404","nm405","nm406","nm407","nm408","nm409","nm410","nm411","nm412","nm413","nm414","nm415","nm416","nm417","nm418","nm419","nm420","nm421","nm422","nm423","nm424","nm425","nm426","nm427","nm428","nm429","nm430","nm431","nm432","nm433","nm434","nm435","nm436","nm437","nm438","nm439","nm440","nm441","nm442","nm443","nm444","nm445","nm446","nm447","nm448","nm449","nm450","nm451","nm452","nm453","nm454","nm455","nm456","nm457","nm458","nm459","nm460","nm461","nm462","nm463","nm464","nm465","nm466","nm467","nm468","nm469","nm470","nm471","nm472","nm473","nm474","nm475","nm476","nm477","nm478","nm479","nm480","nm481","nm482","nm483","nm484","nm485","nm486","nm487","nm488","nm489","nm490","nm491","nm492","nm493","nm494","nm495","nm496","nm497","nm498","nm499","nm500","nm501","nm502","nm503","nm504","nm505","nm506","nm507","nm508","nm509","nm510","nm511","nm512","nm513","nm514","nm515","nm516","nm517","nm518","nm519","nm520","nm521","nm522","nm523","nm524","nm525","nm526","nm527","nm528","nm529","nm530","nm531","nm532","nm533","nm534","nm535","nm536","nm537","nm538","nm539","nm540","nm541","nm542","nm543","nm544","nm545","nm546","nm547","nm548","nm549","nm550","nm551","nm552","nm553","nm554","nm555","nm556","nm557","nm558","nm559","nm560","nm561","nm562","nm563","nm564","nm565","nm566","nm567","nm568","nm569","nm570","nm571","nm572","nm573","nm574","nm575","nm576","nm577","nm578","nm579","nm580","nm581","nm582","nm583","nm584","nm585","nm586","nm587","nm588","nm589","nm590","nm591","nm592","nm593","nm594","nm595","nm596","nm597","nm598","nm599","nm600","nm601","nm602","nm603","nm604","nm605","nm606","nm607","nm608","nm609","nm610","nm611","nm612","nm613","nm614","nm615","nm616","nm617","nm618","nm619","nm620","nm621","nm622","nm623","nm624","nm625","nm626","nm627","nm628","nm629","nm630","nm631","nm632","nm633","nm634","nm635","nm636","nm637","nm638","nm639","nm640","nm641","nm642","nm643","nm644","nm645","nm646","nm647","nm648","nm649","nm650","nm651","nm652","nm653","nm654","nm655","nm656","nm657","nm658","nm659","nm660","nm661","nm662","nm663","nm664","nm665","nm666","nm667","nm668","nm669","nm670","nm671","nm672","nm673","nm674","nm675","nm676","nm677","nm678","nm679","nm680","nm681","nm682","nm683","nm684","nm685","nm686","nm687","nm688","nm689","nm690","nm691","nm692","nm693","nm694","nm695","nm696","nm697","nm698","nm699","nm700","mean_brightness_background","mismatch"
"1","01spec00","snail","old","SL14-01","allo","amastroides","Rock","SL14-01 Rock","terrestrial","terrestrial","",1634.963569,2.007597926,1.764791121,1.658992629,1.193734316,1.281387983,1.228483831,1.705304607,1.736403249,0.968124058,1.776105069,1.359544146,1.940428717,1.772123933,1.818880621,1.375905226,1.236011204,1.537683237,1.266290729,0.41779532,0.618771582,2.149901885,1.521206074,1.709377301,0.763590115,1.291771636,1.443698991,1.269500162,0.748177314,1.48862452,0.901043138,1.358466705,0.693855649,0.523485905,0.73060636,0.57263945,1.145926346,0.665709751,0.733250096,1.451509212,1.727438743,0.668853786,0.573914722,0.493051059,0.91103113,0.686822036,0.884077121,0.938055443,0.820815475,0.483648383,1.074672999,0.853671703,0.325606265,0.492143654,0.401910014,0.848014729,0.686267783,0.480262374,0.650726945,0.870313997,0.397680364,0.351087172,0.386645995,0.72835665,0.555500127,0.866139935,0.635629692,0.927060313,1.317581171,0.06866847,1.175669603,0.984365786,0.869887272,0.204699074,0.798107466,0,0.962306857,1.240840886,0.93729355,1.01604811,1.162820425,1.485539344,1.437814757,1.338830793,1.253809417,1.663093117,1.236943133,1.122114737,1.418656254,1.408609403,1.872374994,1.987352172,2.348327603,1.661660889,1.937109741,1.90417013,2.08888014,1.58216896,1.964706292,1.729368,1.35377109,2.158048908,1.685258318,2.576558708,2.729874147,1.906938124,2.453012686,2.378747736,2.426004723,2.287591977,2.610973056,2.262768325,2.498670678,2.567097174,2.20667109,2.381404551,2.31147389,2.575092146,2.653160021,2.905923754,2.73849531,3.108837447,2.762161407,3.036267954,2.675588451,2.82668034,2.722910837,3.109640215,2.701348937,2.892343746,2.926212017,3.084206721,3.148545808,3.211952965,2.988808232,3.401494291,3.052707513,3.088395498,3.287110605,3.28396003,3.479205745,2.856830703,3.398432005,3.330007144,3.163984769,3.455160336,3.640146654,3.494417446,3.570865072,3.49288712,3.543109931,3.408854897,3.75945812,3.555238091,3.577377132,3.542176367,3.486775626,3.655031362,3.847904744,3.888296519,3.982007726,3.935035223,3.765809954,3.887977701,3.940880218,3.938141654,3.644422083,4.198015843,4.014855779,4.090953524,3.97487438,4.037225351,4.056485222,4.184295229,4.271679127,4.208043074,4.187249608,3.840411706,3.844131248,3.963158231,4.480266144,4.100032476,4.291561918,4.166954805,4.24100394,4.384975562,4.501033451,4.288612444,4.39783455,4.304023611,4.339000386,4.527505146,4.560533045,4.337414472,4.522505427,4.549864908,4.339559544,4.446417493,4.747505844,4.703407607,4.7609011,4.509798491,4.759053592,4.707205627,4.921550986,4.597416188,4.652592939,4.56796232,4.699289133,4.890015808,5.010524068,4.918840216,4.878536729,4.750267297,5.105693663,4.922278545,4.7633748,4.919474582,4.91778076,4.858805989,5.109210469,4.964024069,5.17918364,5.126472415,5.204365349,5.171473152,5.281213542,5.172890665,5.1165629,5.256334301,5.272916101,5.365389641,5.536679869,5.457400486,5.257159958,5.269445074,5.442960487,5.56694795,5.435140457,5.563292171,5.527301718,5.826151804,5.584427345,5.582620711,5.692912083,5.694836435,5.719266061,5.766148641,5.9248333,5.747712792,5.860530183,5.956088899,6.167993257,6.057481164,5.878534402,5.963804292,6.225046946,5.785370908,5.760539081,5.982480481,5.948124991,5.945827867,5.968406714,6.073216054,6.149743794,6.165517922,6.152676918,6.166260196,5.894432788,6.015297469,6.337901941,6.068304623,6.185271552,6.158798222,6.316711178,5.950876635,6.185140755,6.491953113,6.531494707,6.350378348,6.386623855,6.594282213,6.573207533,6.258132068,6.379876361,6.360340181,6.406326801,6.556763069,6.601006818,6.606642538,6.533363471,6.145643305,6.774760937,6.740603278,6.618106902,6.090680735,6.138866381,6.768937196,6.643457012,6.458138797,6.681378357,6.157506601,6.340287353,6.709043576,6.681324404,6.714935985,6.600627507,6.38012651,6.483313966,6.607211505,6.964562222,6.602422697,6.806845462,6.306168933,6.140758034,6.232608652,6.74768594,7.135764163,6.808141988,6.176748487,6.443553287,6.018446409,6.451224536,6.740241951,6.171328583,7.347125713,6.74253744,6.409189623,6.58748894,6.639057326,6.750929708,7.066026427,6.299375659,6.363243876,6.530476125,6.792246872,6.999985343,6.719593996,6.588028478,6.073482553,6.426500617,6.317016916,6.362666734,7.040437612,6.284288216,6.588324406,6.383497805,6.571003602,7.083180464,6.754059028,6.869446582,6.574703524,6.361005611,6.494307461,6.393135915,7.031110145,6.518884233,7.242213371,6.807978492,5.878472273,6.338971207,6.914550322,6.557677014,6.766729996,5.817298476,5.971599798,6.284165593,6.763983257,6.177598668,7.110778649,6.407680551,6.284616843,6.431580449,5.520774944,6.215662255,5.440143445,5.828336115,5.343505654,5.08943068,5.893729753,6.472008193,6.484584333,4.896416691,5.083955187,5.33267729,6.012776356,5.032600981,3.872988355,4.521083009,3.141319269,4.202459674,3.766288998,5.505934379,3.5150981,3.955457553,4.216044586,3.222653801,2.376141604,2.439753131,1.814060748,1.171601814,1.474522959,1169.83662913333,465.126939866667
"2","01spec01","snail","old","SL14-01","allo","amastroides","Rock","SL14-01 Rock","terrestrial","terrestrial","",487.3284303,0.463562397,0.160598597,0.193477184,0,0,0,0,0,0,0.397952884,0,0.373574279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204169657,0.204922092,0.14566393,0,0.090443771,0.216627721,0.234146204,0.182752547,0,0.339386727,0.386754564,0.421125838,0.005555544,0.201315375,0.3613706,0.115124519,0.448421103,0.399286701,0.575888677,0.320566591,0.454834833,0.370402745,0.369813565,0,0.330624075,0.238042394,0.242707102,0.471107216,0.234790939,0.427520561,0.638192642,0.673355337,0.465995141,0.46114135,0.862637111,0.858320843,0.824862822,0.64769116,0.797448649,0.646328103,0.911845587,0.853634693,0.659372423,0.760864416,0.618950479,0.711662763,0.487057476,0.637328608,0.876851507,0.980926828,0.831734641,0.821546552,0.845962194,0.805343369,0.62481109,0.923459598,1.228491133,1.076966591,0.951625719,0.935940079,0.765368306,0.957531652,1.096047449,0.98582789,1.196424922,0.750489681,0.620570846,1.03956121,1.223858589,1.358769129,1.079617658,1.13753518,0.821808248,1.211325963,1.325892491,1.217955092,1.078797484,1.185231475,1.115881228,1.176303618,1.336878824,1.529311176,1.326611788,1.435915169,1.340220922,1.456527212,1.165638436,1.530161564,1.368288116,1.72307101,1.500789304,1.428151053,1.346851025,1.424603302,1.33639247,1.789378866,1.543956857,1.511649906,1.636620896,1.721248889,1.634584838,1.428426881,1.602158491,1.69023677,1.548225367,1.403515626,1.699005758,1.683190488,1.796727291,1.952204553,1.764387202,1.959807852,1.683141268,1.894593074,1.593267184,1.829705781,1.922641262,1.809295491,2.071197486,2.048232133,2.061015733,2.121408883,2.005695184,2.014290195,2.046063522,1.815003569,2.007895959,2.282568882,2.131454184,1.81124383,2.315682849,2.18455154,2.387800147,2.227170848,2.283901726,2.320272021,2.433009118,2.636487256,2.322688683,2.229497354,2.188155822,2.561011778,2.208594376,2.43649839,2.672710866,2.575352879,2.266080125,2.387355216,2.30945869,2.613456115,2.49907136,2.807250549,2.732813568,2.589535599,2.371782149,2.462423775,2.605669581,2.852656401,2.519653189,2.590918637,2.52204256,2.67772645,2.403631498,2.670009117,2.688958883,2.569238857,2.536238925,2.687256157,2.725571868,2.882468231,2.867336196,2.775050811,2.855628617,2.741263843,2.50730185,2.706080193,2.99144169,2.802968882,2.457492498,2.34842401,2.787518134,2.716443719,3.153781512,2.879298647,2.467061192,2.721473923,3.119990158,2.740404196,2.717288259,2.87581571,2.876497483,2.46652172,2.672015448,3.095670033,2.992197537,2.685249826,2.704992963,2.9155744,2.829123311,2.886155358,2.818566803,2.669801028,3.497477684,2.125373787,2.580269536,3.203250221,3.332652488,3.314265099,2.728186872,2.724300915,2.603019002,2.730739011,3.113192901,2.687166489,3.50202787,2.972724867,3.019993288,2.759604936,3.009596136,2.433901904,2.670814183,2.488180544,2.890633419,2.121709565,2.37742395,3.00688123,2.455592892,2.95620687,2.753857872,2.600069203,2.269161015,2.142379113,3.102617387,2.661122196,1.846717929,2.475459323,2.517838865,3.192307748,2.438468658,2.759957762,3.055995163,2.603533133,2.218865797,2.175149513,3.30792252,2.771604424,2.601106237,2.077030807,2.05867217,2.205586097,2.333082423,1.664015089,2.182468211,1.897503886,2.002558738,2.14696,2.76739683,1.484921891,1.766838464,1.248519844,1.019609984,1.062601124,1.077631795,1.265281505,1.65201024,1.135069298,0.643525964,0.709567251,0.684093132,1.012482806,0.521476508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169.83662913333,-682.508198833333
"3","01spec02","snail","old","SL14-01","allo","amastroides","Rock","SL14-01 Rock","terrestrial","terrestrial","",2673.392933,1.721010068,1.313416561,1.352897228,0.628140404,0.357726708,0.851646746,0.698902441,1.202951965,0.640801592,1.187799174,1.394102233,1.326296968,1.463853728,0.832876855,1.046368667,0.636256824,0.596792198,0.799325773,0,0,0.771420898,0.627774149,1.062096238,0.44048426,1.122530959,0.919949262,0.620334096,0.810003305,0.183394755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081805824,0.082073163,0,0.051061805,0,0.094103431,0.473789389,0.183394755,0.863858805,0.871675806,1.27092298,0.8770921,1.416924988,1.653236883,1.585490433,0.93855073,1.295651865,1.331277499,1.53706994,1.927928007,1.964034852,2.277155999,2.302903447,2.143569228,2.37065257,2.671724736,2.481181328,2.384056963,2.555073909,2.794615262,2.671799591,3.081510425,2.908365458,2.930624128,2.973727242,3.382382086,3.675551701,3.598148956,3.689921188,3.718101423,3.583897098,3.831982616,3.581859973,3.813076381,3.956610847,3.887124018,3.715628535,3.991041475,4.075461877,4.083979307,4.378285115,4.502525704,4.222169661,4.439374817,4.317505526,4.403289359,4.806311364,4.826925896,4.617005737,4.688101948,4.761403709,4.907480572,4.69925267,4.822715303,5.016049733,5.473389735,5.089509224,5.455627712,5.36341437,5.480129359,5.541571948,5.411460588,5.373303251,5.296627668,5.28774131,5.036835363,5.686734511,5.628446525,5.806227155,5.812084559,5.832052131,5.648887288,5.732802418,5.889939108,5.791269522,6.07483631,5.826865749,6.092697248,6.123441267,6.049468485,5.99361596,6.309985279,6.311616049,6.264462744,6.246930634,5.94012404,6.417118828,6.556196748,6.727938184,6.358857575,6.61638819,6.585021271,6.70205172,7.029438092,7.055728238,6.485766211,7.007339826,6.883540346,6.998105927,7.036129594,7.17662174,7.162329781,7.20100843,7.242633158,7.516647913,7.318089674,7.766091514,7.517500726,7.877785871,7.75722387,8.102925657,7.800527489,7.792317499,7.877884787,8.245815836,7.92963098,8.052449325,8.133134997,8.622633243,8.458639301,8.203717917,8.394250632,8.489915324,8.647153603,8.410106525,8.479839307,8.53217632,8.698570969,8.584147079,8.653946695,8.658721374,8.871924461,9.033480269,8.917537891,9.116983697,9.204408993,9.257425048,9.358703866,9.508956569,9.382162889,9.35152848,9.440271758,9.726493226,9.503692659,9.469542737,9.385935047,9.678310665,9.840083018,9.575729905,10.09776067,9.971226308,10.01123363,9.94814156,10.12652905,9.978179803,10.31418252,10.4564899,10.48370504,10.4374794,10.61874079,10.60498351,10.76362532,10.63619805,10.61385383,10.73468584,10.62932475,10.58489029,10.37908715,10.65197106,10.79494679,10.78314911,11.3011778,11.34634478,11.31562215,11.03454963,11.20819987,11.14136505,11.35789918,11.03944462,11.16982064,11.12931072,10.99845081,11.49123733,11.45366279,11.54464637,11.60290228,11.79083913,11.32618205,11.85502462,12.13414823,11.82844307,11.83729468,11.63992877,11.95032573,11.7009249,11.87375976,12.06099618,11.62602713,11.76694167,11.88941782,11.82941084,12.42536894,12.46445662,12.03999133,12.38031425,12.46821006,12.35313386,12.46001879,12.28162328,12.04910225,12.56349513,12.30242495,12.74535269,12.77928339,12.97454534,12.22549539,12.17473033,12.57431168,12.62637601,12.75670124,12.38710734,12.65198979,12.64370494,12.36971425,13.02542535,13.00020724,13.11536096,12.41808929,13.20032941,13.0445615,12.40674341,13.21536457,12.85442177,13.69806973,12.36482996,12.61234872,13.1249531,12.72639566,12.88794345,12.91437261,12.94698533,12.56816555,12.79102761,12.70862829,13.52555568,13.29197599,13.52905515,13.61503682,13.06769169,13.53626529,13.34139901,13.91652603,13.12071042,12.05443834,12.88027883,13.49249116,13.58285451,13.56952765,13.28700883,12.90953911,13.30674114,13.48802659,13.21134112,13.29343567,13.79242178,14.096694,14.11497733,13.27651576,12.87111978,13.45021145,13.46311324,12.8322941,11.86843168,12.71064135,13.02688502,13.41970001,13.03453895,12.17032993,11.76491791,11.32790371,11.56117863,11.43113946,12.20850331,11.43969699,10.72821088,10.60377514,10.62491633,10.29537787,9.553497969,9.686558082,8.639753652,8.273309009,8.451766007,7.679572499,6.717405015,6.596573002,6.739717153,4.341627551,4.134247114,3.460217921,4.248775267,3.133665647,1.336217929,0.937513454,0.997001793,0.237397292,0,0,0,0,1169.83662913333,1503.55630386667
"4","01spec03","snail","old","SL14-01","allo","amastroides","Rock","SL14-01 Rock","terrestrial","terrestrial","",2533.397955,2.367665594,3.077093024,2.610957933,2.047398492,2.403368772,2.341916137,2.125789424,2.656472961,1.430280483,2.691183046,2.451475465,2.241682247,2.541537763,1.922225832,1.986254932,2.70778947,2.544139562,1.628511273,1.662266268,1.74155149,2.245051667,2.186542841,2.255560201,1.872594033,1.94111738,2.030698332,1.571416084,1.017795162,2.062994089,1.815430441,1.829749206,1.55011274,1.489845736,1.020265225,0.988886558,0.373126451,0.325078025,0.419044289,1.080942639,0.734589138,0.300792873,0.094242404,0,0,0.079548696,0.502565353,0.499522742,0.166190906,0,0,0,0,0,0,0,0,0,0,0.172524401,0.284728596,0,0.22268568,0.08638887,0.018012459,0,0.092722365,0,0.435184567,0,0.226992457,0,0,0.763328004,1.035384544,0.517008254,0.904380002,0.611450797,0.829439557,1.081061709,1.316591717,1.446342226,1.353655329,1.034776528,1.25884291,1.880049823,1.505073991,1.620710941,1.645421705,2.138610951,2.102776037,1.896694247,2.935012466,2.060366956,2.450966252,2.574763277,3.193084649,2.480546207,2.684193401,3.109647187,2.757608741,3.086529931,3.053329751,3.734210852,3.482391095,3.667805425,3.037270541,3.560305749,3.737435867,3.6550827,3.395031933,3.863039205,3.902033266,4.025655486,3.807299383,3.966860386,3.975033128,4.018838112,4.114235746,4.535332087,4.174021404,4.608060875,4.27813646,4.398906074,4.554811384,4.589665873,4.339513092,4.764178991,4.439683647,4.550040995,4.569581094,4.588819718,4.992650952,4.809022668,4.896982245,4.905927673,4.592001666,4.944914134,5.174156249,5.362225579,5.328756859,5.066243629,5.062681672,5.353647494,5.216023183,5.569989545,5.328848061,5.431144137,5.47789293,5.183861696,5.365113653,5.597940525,5.586831575,5.59671436,5.432869381,5.522625137,5.759568781,5.733403847,5.857517546,5.690617289,5.906113186,5.784446749,5.793665784,6.027766956,6.010476515,5.794800747,5.609110277,6.203577174,6.100860553,6.155733953,6.089685735,6.140802106,5.931122891,6.168598548,6.056237282,6.29830599,6.32025535,6.12661761,6.232346441,6.455331062,6.424162667,6.484500606,6.843571765,6.568857691,6.633320002,6.931156399,6.780700428,6.276067823,6.744994717,6.833901785,6.735000462,6.750717663,6.964343912,6.977862124,7.063665779,7.023296083,7.111199925,7.309200176,7.196902245,7.269058485,7.313144676,7.427269187,7.609767576,7.290285827,7.872399875,7.399949024,7.696222314,7.584294259,7.763410562,7.617281634,7.910836589,8.059747187,7.66466631,7.849330753,8.004210037,7.948472749,7.936732983,7.928337302,8.003346149,8.320603574,8.448137361,8.027960643,8.543864336,8.127183707,8.432724168,8.234057634,8.364507361,8.567516139,8.4718981,8.672720556,8.882245234,8.718377454,8.470763138,8.679292191,9.102468452,8.767003495,8.694084701,8.929865515,9.111418947,8.777474028,8.812146113,9.278934819,9.2180598,9.250821702,9.156095419,9.02685919,9.281767158,9.380073133,9.528545453,9.391671028,9.311157108,9.70849271,9.953652163,9.607331596,9.53625965,10.00722593,9.667588467,9.743433335,9.747621041,9.643946797,9.938312439,9.861036201,9.974129619,10.23771194,9.985922587,10.12327582,10.4973599,9.990014024,9.992519555,10.03900741,9.998285569,10.22416333,10.1943199,10.08238931,10.12583962,10.40628931,10.46783061,10.36165844,10.34095804,10.17933739,10.4256698,10.64531541,10.11386678,10.66339627,10.26556665,10.67237716,10.69643431,10.89367454,10.63478154,10.14000892,10.63383151,10.92372571,10.8291717,10.63679559,10.83181656,10.04902953,10.60772738,11.09266788,10.83936356,10.78287638,10.73017664,11.03002455,10.67387947,11.15563802,10.98058022,11.22104783,11.17274859,10.83224471,10.65790133,10.57643992,11.57699784,11.39426891,11.05408677,11.21964686,10.82046694,10.76616862,11.29110388,11.26503521,11.14510415,11.1444404,11.41362407,10.82409477,11.16104683,11.57876362,11.25710315,12.26033887,11.90951899,11.02444094,10.79798303,11.36854732,10.89485764,11.30463729,10.98664265,11.1231852,11.21300682,11.77080785,11.52488838,11.53761617,11.31386139,11.14069858,11.24252597,11.17947983,10.78251411,11.59192969,11.21400245,10.75686852,10.82830274,11.39492506,11.51604175,11.59330025,11.88551251,11.69599154,11.38081403,10.8840831,10.65755679,11.60087258,11.89413619,12.19322916,11.50915344,10.80372118,11.25457228,11.07539771,11.24053726,10.66031059,10.75131784,10.80401505,10.7324719,10.15646334,9.999942411,9.987037282,10.27880619,9.538537175,9.711948265,9.573034455,9.938472043,9.58563811,8.959040126,9.234146877,8.913254025,8.64843287,8.894418211,7.448205188,6.42469468,6.139013527,6.203065427,6.322069263,5.029038147,4.421916927,4.367524873,2.925390621,2.819481919,2.706375834,2.483495082,1.211861045,1.087547208,0.476172413,0,0,0,0,0,0,1169.83662913333,1363.56132586667
"5","01spec04","snail","old","SL14-01","allo","amastroides","Rock","SL14-01 Rock","terrestrial","terrestrial","",1049.571759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259685045,0,0,0,0,0.062029691,0.246255774,0,0.351402922,0.076408824,0.592143197,0.081866597,0.158531517,0.27094485,0.368968555,0.667713413,0.242561281,0.623493905,0.43596482,0.624587559,0.367867555,0.658246276,0.374246852,0.205281542,0.474474657,0.691109417,0.427760317,0.305442175,0.832275769,0.806970594,0.547155402,0.616539443,0.635094822,0.89280982,0.807384125,0.647864961,0.738872279,0.773683426,0.85516483,0.911677972,1.192618944,1.325668957,0.947765398,0.733876317,0.931796163,0.657383528,1.04319771,0.73083046,1.246276201,1.015216127,1.050670661,0.789398664,1.079874995,1.190670938,1.38166466,1.022598814,1.043067563,0.915460628,1.215922585,1.64471988,1.360278586,1.260145242,1.389576332,1.64391066,1.34080798,1.112378133,1.751118118,1.475546755,1.731378822,1.368178713,1.588410355,1.60202435,1.31456029,1.386878933,1.54709921,1.606432551,1.494535607,1.32029515,1.571322277,1.722385041,1.488906754,1.566917224,1.571150147,1.773037374,1.746079124,1.793502974,1.815877745,1.937075994,1.960582203,1.836615183,2.060878231,2.153533376,2.110677262,2.284080161,2.137365773,2.24555458,1.970777743,2.148493333,2.612629708,2.386269616,2.396962653,2.605747666,2.845405832,2.646141485,2.781168891,2.711113125,2.660875373,2.711289453,3.03856587,2.866594586,2.837253808,2.871312412,3.041233881,3.297569742,3.000740353,3.124057688,3.194968855,3.244615698,2.933730444,3.425741346,3.512038186,3.412082219,3.402363185,3.42825717,3.488814311,3.310630613,3.374118159,3.68731562,3.90096015,3.774876144,3.372412605,3.598026451,3.871585785,4.008704988,4.102494721,3.892870051,3.841031702,3.869209555,4.26692693,4.356795462,4.378389352,4.194031023,3.997874457,4.210607959,4.390095225,4.441927277,4.386247495,4.535854503,4.691926874,4.314876616,4.450224142,4.813693991,4.695527954,4.709659388,4.611801516,4.760481752,4.657604827,5.0265314,5.306235976,5.089112116,4.951497515,4.905664815,5.09849004,5.190791479,5.237271765,5.273639426,4.861878781,5.308194477,5.22426862,5.44377186,5.484559268,5.424196297,5.850558584,5.428753537,5.495927179,5.635320805,5.417194603,5.930300848,5.65878818,5.602673875,5.59825098,5.563356917,5.791193756,5.515323265,5.721686916,6.059338349,5.955661651,5.778994584,6.28300419,5.847693254,5.892702039,5.802452512,5.847127534,5.923457641,5.772231143,6.10801119,6.355080382,6.385439245,6.342318639,6.588747592,6.515115935,6.098315246,6.334880324,6.330684136,6.188252,6.477152925,6.515243983,6.90114423,6.766257466,7.170610234,6.764418616,6.445282678,6.537665984,6.268731064,6.344611953,6.380283749,6.638346155,7.067293538,6.7583311,7.669186207,6.58517485,6.977737778,7.070221844,6.980630398,7.41465351,7.448970309,7.396375218,6.960059841,6.74710593,7.334758009,7.672740057,7.074444271,7.19047023,7.621441188,7.339826391,7.416019003,7.606667416,7.854151189,7.268323265,7.291237516,7.571812187,6.977263372,7.775280069,6.925121697,7.552843277,7.764677295,7.358743872,7.046344086,7.26990497,8.068931355,7.380315721,7.08635796,7.453200083,7.338531219,7.488440504,7.510414338,6.999996047,5.981069684,6.607733296,6.616503517,6.48743348,5.28747803,4.915405891,6.488156635,5.156052753,4.942350497,4.567169526,5.230434854,3.902717133,4.608865864,4.025949452,3.496035365,1.551495866,1.619743221,2.097711902,1.732790496,1.681913554,0.680247399,0,0,0,0,0,0,0,0,0,0,1169.83662913333,-120.264870133333
