# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = full_model_commonspp_slopepos_load_model
# start_datetime = 2024-08-15 15:44:57 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 8
# data
#   file = C:/Users/alexf/AppData/Local/Temp/RtmpWAfRcC/standata-3a98b0860b9.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = C:/Users/alexf/Desktop/PhD_Fuster-Calvo/naesiotus_nematodes/naesiotus_nematodes/model_object/full_model_commonspp_slopepos_load-202408151144-8-385206.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/alexf/Desktop/PhD_Fuster-Calvo/naesiotus_nematodes/naesiotus_nematodes/model_object/full_model_commonspp_slopepos_load-profile-202408151144-8-1c11b9.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --warn-pedantic --name=full_model_commonspp_slopepos_load_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,intercept,slope_bright,slope_arboreal_bright,slope_arboreal_load,slope_arid_bright,slope_arid_load,slope_age,slope_area,spp_effects.1,spp_effects.2,spp_effects.3,spp_effects.4,spp_effects.5,spp_effects.6,spp_effects.7,spp_effects.8,spp_effects.9,spp_effects.10,spp_effects.11,spp_effects.12,spp_effects.13,spp_effects.14,spp_effects.15,spp_effects.16,spp_effects.17,spp_effects.18,spp_effects.19,spp_effects.20,spp_effects.21,z_island_effects.1,z_island_effects.2,z_island_effects.3,z_island_effects.4,z_island_effects.5,z_island_effects.6,z_island_effects.7,z_island_effects.8,mu,sigma_bright,sigma_spp,sigma_islands,arboreal_prob_logit.1,arboreal_prob_logit.2,arboreal_prob_logit.3,arboreal_prob_logit.4,arboreal_prob_logit.5,arboreal_prob_logit.6,arboreal_prob_logit.7,arboreal_prob_logit.8,arboreal_prob_logit.9,arboreal_prob_logit.10,arboreal_prob_logit.11,arboreal_prob_logit.12,arboreal_prob_logit.13,arboreal_prob_logit.14,arboreal_prob_logit.15,arboreal_prob_logit.16,arboreal_prob_logit.17,arboreal_prob_logit.18,arboreal_prob_logit.19,arboreal_prob_logit.20,arboreal_prob_logit.21,arid_prob_logit.1,arid_prob_logit.2,arid_prob_logit.3,arid_prob_logit.4,arid_prob_logit.5,arid_prob_logit.6,arid_prob_logit.7,arid_prob_logit.8,arid_prob_logit.9,arid_prob_logit.10,arid_prob_logit.11,arid_prob_logit.12,arid_prob_logit.13,arid_prob_logit.14,arid_prob_logit.15,arid_prob_logit.16,arid_prob_logit.17,arid_prob_logit.18,arid_prob_logit.19,arid_prob_logit.20,arid_prob_logit.21,mu_arboreal,sd_arboreal,mu_arid,sd_arid,arboreal_prob.1,arboreal_prob.2,arboreal_prob.3,arboreal_prob.4,arboreal_prob.5,arboreal_prob.6,arboreal_prob.7,arboreal_prob.8,arboreal_prob.9,arboreal_prob.10,arboreal_prob.11,arboreal_prob.12,arboreal_prob.13,arboreal_prob.14,arboreal_prob.15,arboreal_prob.16,arboreal_prob.17,arboreal_prob.18,arboreal_prob.19,arboreal_prob.20,arboreal_prob.21,arid_prob.1,arid_prob.2,arid_prob.3,arid_prob.4,arid_prob.5,arid_prob.6,arid_prob.7,arid_prob.8,arid_prob.9,arid_prob.10,arid_prob.11,arid_prob.12,arid_prob.13,arid_prob.14,arid_prob.15,arid_prob.16,arid_prob.17,arid_prob.18,arid_prob.19,arid_prob.20,arid_prob.21,island_effects.1,island_effects.2,island_effects.3,island_effects.4,island_effects.5,island_effects.6,island_effects.7,island_effects.8
# Adaptation terminated
# Step size = 0.00382939
# Diagonal elements of inverse mass matrix:
# 0.847685, 0.0294732, 0.311515, 0.0126179, 0.739604, 0.00598045, 1.05055, 0.0428459, 0.0973253, 0.0600157, 0.0731812, 0.0826761, 0.103094, 0.0650393, 0.0650019, 0.0977769, 0.0854695, 0.0967913, 0.0520834, 0.0615299, 0.119504, 0.0484265, 0.179321, 0.10692, 0.0852492, 0.0781443, 0.0938388, 0.110606, 0.104695, 0.690885, 0.909195, 0.697373, 0.636184, 0.961809, 0.713324, 1.00015, 0.73246, 2.69241, 0.000529102, 0.0387979, 0.908633, 1.17551, 0.869559, 0.679139, 0.301605, 0.937507, 1.09455, 0.827421, 0.692674, 0.125188, 0.947259, 0.308305, 1.066, 0.798681, 0.0373907, 0.195713, 1.07236, 1.35942, 0.206207, 1.00122, 0.309668, 0.112983, 0.511529, 0.0295559, 0.0428887, 0.30999, 0.0511942, 0.0275093, 0.0198843, 0.169022, 0.0668392, 0.486498, 0.0237656, 0.0394077, 0.13424, 0.0291211, 0.220057, 0.29432, 0.0934574, 0.269444, 0.0358196, 0.0398558, 0.0364667, 0.489822, 0.0238179, 0.150743, 0.0351106
4502.64,0.981946,0.00382939,10,1023,0,-4450.01,1.08998,-0.118965,0.685567,-2.01013,1.05706,-4.00191,0.684206,0.347058,-1.73609,-0.547573,-0.563094,0.29395,0.38321,0.683541,0.516072,0.462898,0.868291,0.296523,-0.101794,0.0426013,0.0769329,0.556881,0.700436,0.0402795,0.161962,-0.709067,0.583261,-0.267872,0.0369863,-0.207594,0.140945,-0.914411,0.144168,-0.87247,0.543104,1.37697,1.4325,4.13608,0.378907,0.670685,0.499184,-2.05635,-3.29095,-3.04939,-2.57544,2.99213,-4.89975,-3.62554,6.0067,2.0088,2.32706,-4.27589,-3.30534,2.4446,-0.251234,-1.61121,-2.71533,-3.02852,-1.10705,-3.09686,1.17351,0.843097,3.24329,0.0266703,0.854287,-2.6876,-1.33028,-0.746163,-0.27517,-2.27821,-1.81635,-3.63356,0.239839,0.125448,0.459577,-0.306167,1.38423,-2.76736,1.40138,-3.61151,-0.0972601,-0.0138826,-0.429649,-0.625529,2.36932,-0.211121,2.03723,0.113412,0.0358831,0.0452437,0.070736,0.952217,0.00739337,0.0259437,0.997544,0.881718,0.911094,0.0137092,0.0353885,0.920166,0.43752,0.16642,0.062075,0.0461539,0.24842,0.043237,0.763778,0.699117,0.962431,0.506667,0.701466,0.0637089,0.209114,0.321658,0.431638,0.0929436,0.139873,0.0257417,0.559674,0.531321,0.612914,0.424051,0.799669,0.0591136,0.802402,0.0263007,0.475704,0.496529,0.39421,-0.103628,0.0703577,-0.45646,0.0719664,-0.435523,0.271109,0.68736,0.715084
4497.67,0.995001,0.00382939,10,1023,0,-4457.56,0.42669,0.027228,1.43479,-2.00894,1.29854,-4.3628,-0.109121,0.348457,-1.67135,-0.26512,-0.413369,0.785034,0.0154972,1.00795,0.761729,0.470553,0.783283,0.411193,0.207487,0.323043,0.216107,0.717635,1.24012,0.780452,-0.0607696,-0.55154,0.442948,-0.22827,0.451986,-0.775962,1.51251,-0.893361,1.03007,0.418981,1.2103,1.13375,2.03731,3.96798,0.361199,0.998324,0.288617,-3.33853,-4.28297,-4.28654,-1.65682,2.95373,-3.32245,-3.2588,5.27285,1.94642,3.50558,-4.43759,-2.84399,1.42139,-0.498527,-1.61154,-2.94217,-2.21978,-0.741275,-3.70182,1.46631,0.987915,2.70331,-0.00696203,1.02529,-2.8269,-1.34084,-0.56308,-0.297502,-2.1753,-1.13334,-4.80531,0.22889,0.0954355,0.340676,-0.260463,1.53381,-2.22154,1.12853,-3.67629,-0.0600229,0.0878202,-0.587647,-1.64669,2.29116,-0.512539,1.63821,0.0342729,0.0136137,0.0135659,0.16019,0.95044,0.0348089,0.0370119,0.994897,0.875056,0.970846,0.0116862,0.054993,0.805556,0.377887,0.166375,0.0501079,0.0979887,0.322725,0.0240841,0.812497,0.728676,0.937222,0.498259,0.736003,0.0558876,0.207371,0.362835,0.426168,0.101991,0.243544,0.00811972,0.556974,0.523841,0.584355,0.43525,0.822563,0.0978332,0.755568,0.0246917,0.484999,0.521941,0.357175,-0.223955,0.436537,-0.257839,0.297294,0.120925,0.349314,0.327219,0.588003
4505.48,0.982712,0.00382939,10,1023,0,-4455.59,-0.0871119,0.0491271,0.766093,-1.63943,0.884377,-4.00056,-0.691733,0.402937,-1.0298,0.0286546,0.0595199,-0.159399,-0.276624,0.387921,1.12291,0.100264,0.333993,-0.205594,0.00490626,0.157031,0.288465,0.0733015,0.630454,0.364646,-0.229703,-0.510065,0.14954,0.0205391,0.659807,-0.618203,-2.58269,-1.0416,-1.22309,-0.81495,-0.950873,1.11679,-0.131377,4.96908,0.395464,0.58516,0.310857,-4.4668,-3.62122,-3.45132,-4.90582,4.43329,-3.27873,-3.81207,3.84572,2.94456,3.51991,-3.9537,-1.85144,1.80101,-0.0776402,-2.01211,-3.23035,-1.68592,-2.76382,-3.85419,1.87092,0.528786,3.2953,-0.15432,0.909015,-2.28302,-1.19643,-0.654833,-0.248558,-1.72277,-1.17886,-4.00866,0.0321847,-0.11669,0.591204,-0.241601,1.747,-3.05147,1.17886,-1.87243,-0.196772,-0.0184077,-0.277105,-0.633629,3.29007,-0.500177,1.24818,0.0113536,0.0260531,0.0307294,0.00734895,0.988264,0.036308,0.0216243,0.979076,0.950006,0.971249,0.0188226,0.135704,0.858272,0.4806,0.117937,0.0380393,0.156314,0.0593108,0.020751,0.866564,0.6292,0.964267,0.461496,0.712798,0.0925388,0.232111,0.341901,0.438179,0.151515,0.235257,0.017834,0.508045,0.470861,0.643641,0.439892,0.851574,0.0451541,0.764743,0.133261,0.450965,0.495398,0.431164,-0.192173,-0.802847,-0.323789,-0.380206,-0.253333,-0.295585,0.347162,-0.0408395
4510.38,0.88502,0.00382939,10,1023,0,-4463.54,0.694858,-0.0389878,0.901259,-2.02822,1.36871,-4.49116,1.19869,0.279265,-0.938312,0.249813,0.216777,-0.243589,-0.397415,0.095577,1.45149,-0.288552,0.190347,-0.39755,0.0668868,0.311759,0.284554,-0.107291,0.414049,0.627666,0.219472,-0.269395,0.0954747,0.108434,0.747114,0.519906,-1.64239,0.0614965,-0.686643,-0.309757,-0.690414,0.882824,-0.292344,4.46907,0.382621,0.414074,0.546184,-4.82676,-3.69102,-4.88059,-4.35934,3.11462,-4.22932,-3.16471,4.51681,2.0953,4.09029,-4.23522,-1.17981,2.19183,-0.569221,-1.04037,-3.97237,-1.32989,-1.95685,-3.62163,1.52023,0.345633,1.7558,-0.147274,0.766579,-2.13619,-1.31824,-0.634876,-0.433539,-2.32334,-1.67687,-3.86633,0.0744297,-0.475157,0.569076,-0.396764,1.03173,-2.446,0.752106,-2.21033,-0.216562,-0.239568,-0.166575,-1.23168,2.72512,-0.526226,1.47014,0.00794878,0.0243394,0.00753533,0.0126254,0.957492,0.0143532,0.0405157,0.989194,0.890446,0.983541,0.0142701,0.235086,0.899514,0.361417,0.26108,0.0184808,0.209178,0.123808,0.0260428,0.820573,0.585558,0.852683,0.463248,0.68278,0.105628,0.211111,0.346406,0.393282,0.0892081,0.15751,0.0205058,0.518599,0.383396,0.63855,0.40209,0.737251,0.0797312,0.679637,0.0988266,0.44607,0.440393,0.458452,0.283965,-0.897046,0.0335884,-0.375033,-0.169184,-0.377094,0.482185,-0.159674
4512.65,0.890893,0.00382939,10,1023,0,-4467.6,0.284524,0.0548458,1.04123,-1.76961,1.39058,-4.77148,-0.198737,0.348286,-0.98571,0.372728,0.346655,-0.200866,-0.574478,0.116758,1.41912,-0.141407,0.182576,-0.308045,0.495218,0.344423,0.351483,-0.267229,0.643388,0.217226,0.288198,-0.0714372,-0.00314121,-0.0635623,0.619283,0.31224,-1.75022,0.259572,-1.27887,0.452487,0.297734,0.930859,0.389631,4.59478,0.381593,0.478821,0.442315,-4.31687,-3.39743,-4.38206,-4.60538,3.46375,-3.52439,-3.22324,4.78198,2.15864,3.79053,-3.53249,-1.24073,2.57078,0.0739357,-1.68003,-2.53029,-0.128495,-1.68664,-4.32627,1.31174,0.424265,2.04262,-0.299376,0.617666,-1.89429,-1.15703,-0.654637,-0.355158,-1.54374,-1.00699,-2.68091,-0.0624766,-0.270206,-0.0171793,-0.387117,1.30861,-2.31029,0.206372,-1.98095,-0.260956,-0.0234377,-0.330371,0.178121,2.4467,-0.471899,1.48193,0.013166,0.0323758,0.0123453,0.00989894,0.969639,0.0286262,0.0383004,0.99169,0.896474,0.977915,0.0284019,0.22431,0.928957,0.518476,0.157092,0.073762,0.46792,0.156218,0.0130443,0.787805,0.604503,0.885199,0.42571,0.649688,0.130756,0.239208,0.341945,0.412132,0.175992,0.267569,0.0641093,0.484386,0.432856,0.495705,0.404412,0.787281,0.0902746,0.551411,0.121218,0.435129,0.494141,0.41815,0.138109,-0.774148,0.114812,-0.565663,0.200142,0.131692,0.411733,0.17234
4503.02,0.980921,0.00382939,10,1023,0,-4468.74,0.119431,0.254165,1.01416,-1.78877,0.178416,-4.19669,0.504419,0.0619532,-0.659168,0.222671,0.168305,-0.685326,-0.915942,-0.104147,1.11873,-0.117418,0.270376,-0.380738,0.261729,0.381931,0.890057,-0.232014,0.0189805,-0.28156,0.64179,-0.837541,-0.413681,-0.659807,-0.0706906,-0.969419,-1.76285,0.0805131,-1.11463,0.682272,0.196836,2.82769,1.08272,7.34009,0.369245,0.686205,0.443087,-5.81474,-4.45175,-3.15082,-2.07019,5.18333,-3.52739,-4.32321,3.7589,2.54109,2.59025,-4.0612,-3.65239,1.67075,-0.500477,-1.94907,-3.69144,-5.3222,-1.55706,-5.65584,1.83514,0.870361,2.1586,-0.424314,0.739611,-3.29257,-1.70237,-0.679248,-0.454936,-2.29741,-1.36901,-4.15102,-0.0503801,0.0727024,0.821082,-0.240472,1.56406,-3.02064,1.08883,-2.54341,-0.427913,-0.285373,-0.674299,-2.70812,3.54274,-1.06146,1.5766,0.0029744,0.0115237,0.0410589,0.112028,0.994422,0.0285428,0.0130837,0.977222,0.926973,0.930231,0.0169366,0.0252736,0.841676,0.377429,0.124655,0.0243295,0.00485828,0.174069,0.00348485,0.862373,0.704821,0.896469,0.395485,0.676911,0.0358268,0.154157,0.336429,0.388188,0.0913378,0.20278,0.0155041,0.487408,0.518168,0.694466,0.44017,0.826935,0.0465022,0.748161,0.0728708,0.394625,0.429137,0.337535,-0.429537,-0.781097,0.0356743,-0.493879,0.302306,0.0872157,1.25291,0.479739
