"specID","location","surface","brightness","mean_brightness_background","mismatch"
"30spec38","FA15-01","DeadFerns",5848.464541,NA,NA
"30spec39","FA15-01","DeadFerns",3771.343379,NA,NA
"30spec40","FA15-01","DeadFerns",2432.035691,NA,NA
"30spec41","FA15-01","DeadFerns",5428.629388,NA,NA
"30spec42","FA15-01","DeadFerns",3719.250137,NA,NA
"30spec43","FA15-01","DeadFerns",2221.821654,NA,NA
"30spec44","FA15-01","DeadFerns",3591.903226,NA,NA
"30spec45","FA15-01","DeadFerns",3211.349035,NA,NA
"30spec46","FA15-01","DeadFerns",3400.888355,NA,NA
"30spec47","FA15-01","DeadFerns",2919.640155,NA,NA
"30spec48","FA15-01","DeadFerns",3960.832415,NA,NA
"30spec49","FA15-01","DeadFerns",4623.556006,NA,NA
"30spec50","FA15-01","DeadFerns",2212.211777,NA,NA
"30spec51","FA15-01","DeadFerns",2849.900177,NA,NA
"30spec52","FA15-01","DeadFerns",3314.214427,NA,NA
"30spec53","FA15-01","DeadFerns",3349.962754,NA,NA
"30spec54","FA15-01","DeadFerns",4546.248699,NA,NA
"30spec55","FA15-04","DeadFerns",5042.932551,NA,NA
"30spec56","FA15-04","DeadFerns",3378.761771,NA,NA
"30spec57","FA15-04","DeadFerns",3502.649578,NA,NA
"30spec58","FA15-04","DeadFerns",3273.644071,NA,NA
"30spec59","FA15-04","DeadFerns",1873.226198,NA,NA
"30spec60","FA15-04","DeadFerns",3482.153845,NA,NA
"30spec62","FA15-02","DeadFerns",2837.495483,NA,NA
"30spec63","FA15-02","DeadFerns",2701.498417,NA,NA
"30spec64","FA15-02","DeadFerns",2388.487881,NA,NA
"30spec65","FA15-02","DeadFerns",2694.171317,NA,NA
"30spec66","FA15-02","DeadFerns",2405.756891,NA,NA
"30spec67","FA15-02","DeadFerns",3208.406332,NA,NA
"30spec68","FA15-02","DeadFerns",2250.857809,NA,NA
"30spec69","FA15-03","DeadFerns",5891.53474,NA,NA
"30spec70","FA15-03","DeadFerns",2601.528323,NA,NA
"30spec71","FA15-03","DeadFerns",3250.901884,NA,NA
"30spec72","FA15-03","DeadFerns",3000.805025,NA,NA
"30spec73","FA15-03","DeadFerns",2506.343699,NA,NA
"30spec74","FA15-03","DeadFerns",2998.627523,NA,NA
"30spec75","FA15-03","DeadFerns",2449.753459,NA,NA
"30spec76","FA15-03","DeadFerns",3347.850907,NA,NA
"30spec77","FA15-03","DeadFerns",2677.37483,NA,NA
"30spec78","FA15-03","DeadFerns",3542.311965,NA,NA
"30spec79","FA15-03","DeadFerns",2993.937319,NA,NA
"30spec80","FA15-03","DeadFerns",2553.870392,NA,NA
"30spec81","FA15-03","DeadFerns",2747.666526,NA,NA
"30spec82","FA15-03","DeadFerns",4240.623256,NA,NA
"30spec83","FA15-03","DeadFerns",2293.377943,NA,NA
"30spec84","FA15-03","DeadFerns",2915.947895,NA,NA
"30spec85","FA15-03","DeadFerns",4067.695064,NA,NA
"30spec86","FA15-03","DeadFerns",2963.538055,NA,NA
"30spec87","FA15-03","DeadFerns",3448.796953,NA,NA
"30spec88","FA15-03","DeadFerns",3760.214021,NA,NA
"30spec89","FA15-03","DeadFerns",3215.096162,NA,NA
"30spec90","FA15-03","DeadFerns",2818.836638,NA,NA
"30spec91","FA15-05","DeadFerns",5643.424442,NA,NA
"30spec92","FA15-05","DeadFerns",4291.139377,NA,NA
"30spec93","FA15-05","DeadFerns",5813.187359,NA,NA
"30spec94","FA15-05","DeadFerns",3523.037467,NA,NA
"30spec95","FA15-05","DeadFerns",5403.252172,NA,NA
"30spec96","FA15-05","DeadFerns",4440.14907,NA,NA
"30spec97","FA15-06","DeadFerns",5858.994942,NA,NA
"30spec98","FA15-06","DeadFerns",2713.828473,NA,NA
"30spec99","FA15-06","DeadFerns",5968.814394,NA,NA
"31spec01","FA15-06","DeadFerns",2413.605873,NA,NA
"31spec02","FA15-06","DeadFerns",3141.439508,NA,NA
"31spec03","FA15-06","DeadFerns",3063.938415,NA,NA
"31spec04","FA15-06","DeadFerns",1954.696324,NA,NA
"31spec05","FA15-06","DeadFerns",8461.48975,NA,NA
"31spec06","FA15-06","DeadFerns",3076.531616,NA,NA
"31spec07","FA15-06","DeadFerns",2515.919548,NA,NA
"31spec08","FA15-06","DeadFerns",2972.129294,NA,NA
"31spec09","FA15-06","DeadFerns",4054.640816,NA,NA
"31spec10","FA15-06","DeadFerns",4054.260131,NA,NA
"31spec11","FA15-06","DeadFerns",3629.445101,NA,NA
"31spec12","FA15-06","DeadFerns",4210.200892,NA,NA
"31spec13","FA15-06","DeadFerns",3798.229526,NA,NA
"31spec14","FA15-06","DeadFerns",3815.331113,NA,NA
"31spec15","FA15-06","DeadFerns",2956.301938,NA,NA
"31spec16","FA15-06","DeadFerns",3395.304528,NA,NA
"31spec17","FA15-06","DeadFerns",4495.872289,NA,NA
"31spec18","DA15-02","Uwood",3899.825832,NA,NA
"31spec19","DA15-02","Uwood",4234.402702,NA,NA
"31spec20","DA15-02","Uwood",3910.606748,NA,NA
"31spec21","DA15-02","Uwood",4368.476347,NA,NA
"31spec22","DA15-02","Uwood",5775.213248,NA,NA
"31spec23","DA15-02","Uwood",4399.031228,NA,NA
"31spec24","DA15-02","Uwood",3868.166829,NA,NA
"31spec25","DA15-02","Uwood",3750.76665,NA,NA
"31spec26","DA15-02","Uwood",3495.847678,NA,NA
"31spec27","DA15-02","Uwood",3588.843118,NA,NA
"31spec28","DA15-02","Uwood",3736.175415,NA,NA
"31spec29","DA15-02","Uwood",3142.916312,NA,NA
"31spec30","DA15-02","Uwood",3280.581867,NA,NA
"31spec31","DA15-02","Uwood",3495.707832,NA,NA
"31spec32","DA15-02","Uwood",3680.965496,NA,NA
"31spec33","DA15-02","Uwood",4275.687071,NA,NA
"31spec34","DA15-02","Uwood",5880.372367,NA,NA
"31spec35","DA15-02","Uwood",3552.838222,NA,NA
"31spec36","DA15-02","Uwood",4061.926598,NA,NA
"31spec68","DA15-04","Twig",9576.567134,5213.90112775,4362.66600625
"31spec69","DA15-04","Twig",12911.85601,5213.90112775,7697.95488225
"31spec70","DA15-04","Twig",12893.19018,5213.90112775,7679.28905225
"31spec71","DA15-04","Twig",11620.11481,5213.90112775,6406.21368225
"31spec72","DA15-05","DeadGrass",3549.568511,NA,NA
"31spec73","DA15-05","DeadGrass",4076.876405,NA,NA
"31spec74","DA15-05","DeadGrass",4614.926382,NA,NA
"31spec75","DA15-05","DeadGrass",3505.26307,NA,NA
"31spec76","DA15-05","DeadGrass",2687.845371,NA,NA
"31spec77","DA15-05","DeadGrass",3199.441589,NA,NA
"31spec78","DA15-05","DeadGrass",3282.470183,NA,NA
"31spec79","DA15-05","DeadGrass",4447.604007,NA,NA
"31spec80","DA15-05","DeadGrass",4623.397408,NA,NA
"31spec81","DA15-05","DeadGrass",3866.290877,NA,NA
"31spec82","DA15-05","DeadGrass",4299.779145,NA,NA
"31spec83","DA15-05","DeadGrass",5888.570829,NA,NA
"31spec84","DA15-05","DeadGrass",5314.739357,NA,NA
"31spec85","DA15-05","DeadGrass",6764.994824,NA,NA
"31spec86","DA15-05","DeadGrass",4165.524062,NA,NA
"31spec87","DA15-05","DeadGrass",3080.581883,NA,NA
"31spec88","DA15-05","DeadGrass",2983.500829,NA,NA
"31spec89","DA15-05","DeadGrass",5174.446447,NA,NA
"31spec90","DA15-05","DeadGrass",4015.689155,NA,NA
"31spec91","DA15-05","DeadGrass",5586.618095,NA,NA
"31spec92","DA15-05","DeadGrass",6517.519356,NA,NA
"31spec93","DA15-08","Twig",10410.35376,NA,NA
"31spec94","DA15-08","Twig",7910.975651,NA,NA
"31spec95","DA15-08","Twig",10647.25772,NA,NA
"31spec97","DA15-08","Urock",8538.541088,NA,NA
"31spec98","DA15-08","Urock",6794.737501,NA,NA
"31spec99","DA15-08","Urock",10308.24657,NA,NA
"32spec00","DA15-08","Urock",5540.405443,NA,NA
"32spec01","DA15-08","Urock",5717.405106,NA,NA
"32spec02","DA15-08","Urock",5182.525786,NA,NA
"32spec03","DA15-08","Urock",4505.122242,NA,NA
"32spec04","DA15-08","Urock",6415.013338,NA,NA
"32spec05","DA15-08","Urock",6567.946117,NA,NA
"32spec06","DA15-08","Urock",5442.808792,NA,NA
"32spec07","DA15-08","Urock",5737.721697,NA,NA
"32spec08","DA15-08","Urock",5476.97061,NA,NA
"32spec09","DA15-08","Urock",5028.218375,NA,NA
"32spec10","DA15-08","Urock",7308.37246,NA,NA
"32spec11","DA15-08","Urock",5841.70409,NA,NA
"32spec12","DA15-08","Urock",6502.485828,NA,NA
"32spec13","DA15-08","Urock",7271.323057,NA,NA
"32spec14","DA15-08","Urock",6800.849445,NA,NA
"32spec15","DA15-08","Urock",5639.609889,NA,NA
"32spec56","DA15-10","Uwood",4629.193351,NA,NA
"32spec57","DA15-10","Uwood",4120.991189,NA,NA
"32spec58","DA15-10","Uwood",4937.088268,NA,NA
"32spec59","DA15-10","Uwood",4230.188366,NA,NA
"32spec60","DA15-10","Uwood",4729.486748,NA,NA
"32spec61","DA15-10","Uwood",5721.000099,NA,NA
"32spec62","DA15-10","Uwood",6624.152574,NA,NA
"32spec63","DA15-10","Uwood",4072.730516,NA,NA
"32spec64","DA15-10","Uwood",3592.973171,NA,NA
"32spec65","DA15-10","Uwood",3859.60412,NA,NA
"32spec66","DA15-10","Uwood",3062.741778,NA,NA
"32spec67","DA15-10","Uwood",4476.764484,NA,NA
"32spec68","DA15-10","Uwood",4450.161719,NA,NA
"32spec69","DA15-10","Uwood",3152.398589,NA,NA
"32spec70","DA15-10","Uwood",3765.680136,NA,NA
"32spec71","DA15-10","Uwood",4092.059491,NA,NA
"32spec72","DA15-10","Uwood",4294.664016,NA,NA
"32spec73","DA15-10","Uwood",3639.951372,NA,NA
"32spec74","DA15-10","Uwood",4134.194761,NA,NA
"32spec75","DA15-10","Uwood",5604.56443,NA,NA
"32spec76","DA15-10","Uwood",4180.050902,NA,NA
"34spec17","SN15-01","GreenLeaf",12876.60984,2947.39937885,9929.21046115
"34spec18","SN15-01","GreenLeaf",11014.95742,2947.39937885,8067.55804115
"34spec19","SN15-01","GreenLeaf",12099.01616,2947.39937885,9151.61678115
"34spec20","SN15-01","GreenLeaf",9555.260864,2947.39937885,6607.86148515
"34spec21","SN15-01","GreenLeaf",11404.02764,2947.39937885,8456.62826115
"34spec22","SN15-01","GreenLeaf",6011.15507,2947.39937885,3063.75569115
"34spec23","SN15-01","GreenLeaf",8718.212084,2947.39937885,5770.81270515
"34spec24","SN15-01","GreenLeaf",7053.086265,2947.39937885,4105.68688615
"34spec25","SN15-01","GreenLeaf",9212.746585,2947.39937885,6265.34720615
"34spec26","SN15-01","GreenLeaf",9069.185423,2947.39937885,6121.78604415
"34spec27","SN15-01","GreenLeaf",8253.176161,2947.39937885,5305.77678215
"34spec28","SN15-01","GreenLeaf",6457.99745,2947.39937885,3510.59807115
"34spec29","SN15-01","GreenLeaf",9543.463955,2947.39937885,6596.06457615
"34spec30","SN15-01","GreenLeaf",10069.43898,2947.39937885,7122.03960115
"34spec31","SN15-01","GreenLeaf",10638.69928,2947.39937885,7691.29990115
"34spec32","SN15-01","GreenLeaf",6162.770722,2947.39937885,3215.37134315
"34spec33","SN15-01","GreenLeaf",9331.63475,2947.39937885,6384.23537115
"34spec34","SN15-01","GreenLeaf",10341.72177,2947.39937885,7394.32239115
"34spec35","SN15-01","GreenLeaf",11051.08395,2947.39937885,8103.68457115
"34spec36","SN15-01","GreenLeaf",7478.919677,2947.39937885,4531.52029815
"34spec37","SN15-01","GreenLeaf",6775.050101,2947.39937885,3827.65072215
"34spec38","SN15-01","GreenLeaf",9952.328184,2947.39937885,7004.92880515
"34spec39","SN15-01","GreenLeaf",8228.185654,2947.39937885,5280.78627515
"34spec40","SN15-02","GreenLeaf",9304.299484,2947.39937885,6356.90010515
"34spec41","SN15-02","GreenLeaf",7462.298523,2947.39937885,4514.89914415
"34spec42","SN15-02","GreenLeaf",11550.62468,2947.39937885,8603.22530115
"34spec43","SN15-02","GreenLeaf",9435.474299,2947.39937885,6488.07492015
"34spec44","SN15-02","GreenLeaf",12955.23889,2947.39937885,10007.83951115
"34spec45","SN15-02","GreenLeaf",7805.815855,2947.39937885,4858.41647615
"34spec46","SN15-02","GreenLeaf",12703.02209,2947.39937885,9755.62271115
"34spec47","SN15-02","GreenLeaf",14591.71436,2947.39937885,11644.31498115
"34spec48","SN15-02","GreenLeaf",8328.705673,2947.39937885,5381.30629415
"34spec49","SN15-02","GreenLeaf",17194.47311,2947.39937885,14247.07373115
"34spec50","SN15-02","GreenLeaf",12239.4787,2947.39937885,9292.07932115
"34spec51","SN15-02","GreenLeaf",11079.18716,2947.39937885,8131.78778115
"34spec52","SN15-02","GreenLeaf",8018.888635,2947.39937885,5071.48925615
"34spec53","SN15-02","GreenLeaf",13086.01174,2947.39937885,10138.61236115
"34spec54","SN15-02","GreenLeaf",13011.05991,2947.39937885,10063.66053115
"34spec55","SN15-02","GreenLeaf",11674.90415,2947.39937885,8727.50477115
"34spec56","SN15-02","GreenLeaf",9747.131519,2947.39937885,6799.73214015
"34spec57","SN15-02","GreenLeaf",11837.24405,2947.39937885,8889.84467115
"34spec58","SN15-02","GreenLeaf",9643.522268,2947.39937885,6696.12288915
"34spec59","SN15-02","GreenLeaf",13605.6187,2947.39937885,10658.21932115
"34spec80","SN15-03","Twig",4757.787784,6034.46932555,-1276.68154155
"34spec81","SN15-03","Twig",5923.231602,6034.46932555,-111.23772355
"34spec82","SN15-03","Twig",6707.948542,6034.46932555,673.47921645
"34spec83","SN15-03","Twig",4673.435139,6034.46932555,-1361.03418655
"34spec84","SN15-03","Twig",6438.995025,6034.46932555,404.525699450001
"34spec85","SN15-03","Twig",5868.208706,6034.46932555,-166.260619549999
"34spec86","SN15-03","Twig",7678.134683,6034.46932555,1643.66535745
"34spec87","SN15-03","Twig",11925.36955,6034.46932555,5890.90022445
"34spec88","SN15-03","Twig",9442.47623,6034.46932555,3408.00690445
"34spec89","SN15-03","Twig",6859.02979,6034.46932555,824.56046445
"34spec90","SN15-03","Twig",4067.897619,6034.46932555,-1966.57170655
"34spec91","SN15-03","Twig",4007.825048,6034.46932555,-2026.64427755
"34spec92","SN15-03","Twig",5024.009596,6034.46932555,-1010.45972955
"34spec93","SN15-03","Twig",6879.281925,6034.46932555,844.812599450001
"34spec94","SN15-03","Twig",6907.803215,6034.46932555,873.33388945
"34spec95","SN15-03","Twig",6945.024597,6034.46932555,910.55527145
"34spec96","SN15-03","Twig",4929.757489,6034.46932555,-1104.71183655
"34spec97","SN15-03","Twig",10136.6773,6034.46932555,4102.20797445
"34spec98","SN15-03","Twig",6115.05573,6034.46932555,80.5864044500004
"34spec99","SN15-03","Twig",4987.344186,6034.46932555,-1047.12513955
"35spec21","SC14-15","Twig",5211.47176,NA,NA
"35spec23","FL15-01","LeafLitter",5267.906571,1064.072497025,4203.834073975
"35spec24","FL15-01","LeafLitter",4407.908885,1064.072497025,3343.836387975
"35spec25","FL15-01","LeafLitter",5299.043325,1064.072497025,4234.970827975
"35spec26","FL15-01","LeafLitter",5454.1097,1064.072497025,4390.037202975
"35spec27","FL15-01","LeafLitter",5078.946393,1064.072497025,4014.873895975
"38spec03","AL15-01","",5580.323928,NA,NA
"38spec04","AL15-01","",5767.711705,NA,NA
"38spec05","AL15-01","",5089.671285,NA,NA
"38spec06","AL15-01","",4112.498896,NA,NA
"38spec07","AL15-01","",7752.420455,NA,NA
"38spec08","AL15-01","",6202.604302,NA,NA
"38spec09","AL15-01","",7750.355787,NA,NA
"38spec10","AL15-01","",5395.118824,NA,NA
"38spec11","AL15-01","",3090.240918,NA,NA
"38spec13","AL15-01","",9414.811822,NA,NA
"38spec14","AL15-01","",4829.376583,NA,NA
"38spec15","AL15-01","",4350.693002,NA,NA
"38spec16","AL15-01","",7243.69001,NA,NA
"38spec17","AL15-01","",3550.164918,NA,NA
"38spec18","AL15-01","",5267.170175,NA,NA
"38spec19","AL15-01","",5174.494297,NA,NA
"38spec20","AL15-01","",4871.121331,NA,NA
"38spec21","AL15-01","",5139.804231,NA,NA
"38spec22","AL15-02","",9416.505646,NA,NA
"38spec23","AL15-02","",5669.954762,NA,NA
"38spec24","AL15-02","",9277.351737,NA,NA
"38spec25","AL15-02","",8216.750107,NA,NA
"38spec26","AL15-02","",5617.979683,NA,NA
"38spec27","AL15-02","",12535.7369,NA,NA
"38spec28","AL15-02","",6102.692959,NA,NA
"38spec29","AL15-02","",18461.98565,NA,NA
"38spec30","AL15-02","",5056.083669,NA,NA
"38spec31","AL15-02","",6718.240454,NA,NA
"38spec32","AL15-02","",5063.422932,NA,NA
"38spec33","AL15-02","",4455.518439,NA,NA
"38spec34","AL15-02","",5733.788589,NA,NA
"38spec35","AL15-02","",4312.813043,NA,NA
"38spec36","AL15-02","",3304.855677,NA,NA
"38spec37","AL15-02","",7944.12463,NA,NA
"38spec38","AL15-02","",6975.478935,NA,NA
"38spec39","AL15-02","",5844.935746,NA,NA
"39spec41","SA16-08","",15540.41806,NA,NA
"39spec42","SA16-08","",20789.39891,NA,NA
"39spec43","SA16-08","",14107.0041,NA,NA
"39spec44","SA16-08","",15127.09882,NA,NA
"39spec45","SA16-08","",18917.58194,NA,NA
"39spec46","SA16-08","",11829.92606,NA,NA
"39spec47","SA16-08","",11963.55169,NA,NA
"39spec48","SA16-08","",10070.03138,NA,NA
"39spec49","SA16-08","",12055.52778,NA,NA
"39spec50","SA16-08","",20897.72156,NA,NA
"39spec51","SA16-08","",16882.33401,NA,NA
"39spec52","SA16-08","",15727.41278,NA,NA
"39spec53","SA16-09","",18659.45844,NA,NA
"39spec54","SA16-09","",14788.75135,NA,NA
"39spec55","SA16-09","",12718.28039,NA,NA
"39spec56","SA16-09","",11368.77046,NA,NA
"39spec57","SA16-09","",12278.99198,NA,NA
"39spec58","SA16-09","",12668.81281,NA,NA
"39spec59","SA16-09","",13187.12234,NA,NA
"39spec60","SA16-09","",17118.53177,NA,NA
"39spec61","SA16-09","",15857.15188,NA,NA
"39spec62","SA16-09","",15404.0589,NA,NA
"39spec63","SA16-09","",15356.71706,NA,NA
"39spec79","SA16-10","",21639.87273,NA,NA
"39spec80","SA16-10","",18654.07596,NA,NA
"39spec81","SA16-10","",13496.12191,NA,NA
"39spec82","SA16-10","",18022.51228,NA,NA
"39spec83","SA16-10","",16627.40025,NA,NA
"39spec84","SA16-10","",18309.16553,NA,NA
"39spec85","SA16-10","",16982.28497,NA,NA
"39spec86","SA16-10","",15841.75095,NA,NA
"39spec87","SA16-10","",17430.90568,NA,NA
"39spec88","SA16-10","",16606.20791,NA,NA
"39spec89","SA16-10","",17677.54423,NA,NA
"39spec90","SA16-10","",19601.18529,NA,NA
"39spec91","SA16-10","",14840.78571,NA,NA
"39spec92","SA16-10","",16015.96383,NA,NA
"39spec93","SA16-10","",17685.34099,NA,NA
"39spec94","SA16-10","",15725.34914,NA,NA
"39spec95","SA16-10","",18010.71039,NA,NA
"39spec96","SA16-10","",20211.76831,NA,NA
"39spec97","SA16-10","",15728.55754,NA,NA
"39spec98","SA16-10","",17750.18691,NA,NA
"39spec99","SA16-10","",16689.80334,NA,NA
"40spec00","SA16-10","",15380.53388,NA,NA
"40spec01","SA16-10","",12848.1736,NA,NA
"40spec02","SA16-10","",24191.24207,NA,NA
"40spec03","SA16-10","",18490.25697,NA,NA
"40spec04","SA16-10","",13145.59559,NA,NA
"40spec05","SA16-10","",18656.08774,NA,NA
"40spec06","SA16-10","",24337.09218,NA,NA
"40spec07","SA16-10","",17854.97538,NA,NA
"40spec08","SA16-10","",16094.50712,NA,NA
"40spec09","SA16-10","",11602.88269,NA,NA
"40spec27","SA16-02","",6546.432712,NA,NA
"40spec28","SA16-02","",5497.51692,NA,NA
"40spec29","SA16-02","",7276.390786,NA,NA
"40spec30","SA16-02","",5561.913899,NA,NA
"40spec31","SA16-02","",6700.536049,NA,NA
"40spec32","SA16-02","",6383.142416,NA,NA
"40spec33","SA16-02","",6201.332291,NA,NA
"40spec34","SA16-02","",6059.495298,NA,NA
"40spec35","SA16-02","",7265.453638,NA,NA
"40spec36","SA16-02","",7264.570967,NA,NA
"40spec37","SA16-02","",5567.147595,NA,NA
"40spec38","SA16-02","",7321.469661,NA,NA
"40spec39","SA16-02","",7495.397688,NA,NA
"40spec40","SA16-02","",5703.714022,NA,NA
"40spec41","SA16-02","",5956.305821,NA,NA
"40spec42","SA16-02","",4961.09272,NA,NA
"40spec43","SA16-02","",4908.084345,NA,NA
"40spec44","SA16-02","",5660.651196,NA,NA
"40spec45","SA16-02","",5989.567204,NA,NA
"40spec46","SA16-02","",5903.214197,NA,NA
"40spec47","SA16-02","",7445.89117,NA,NA
"40spec48","SA16-02","",6837.627339,NA,NA
"40spec49","SA16-02","",5990.886921,NA,NA
"40spec50","SA16-02","",6885.909264,NA,NA
"40spec51","SA16-02","",5760.938859,NA,NA
"40spec52","SA16-02","",6638.797392,NA,NA
"40spec70","SA16-03","",4934.366274,NA,NA
"40spec71","SA16-03","",5755.311293,NA,NA
"40spec72","SA16-03","",5660.145239,NA,NA
"40spec73","SA16-03","",5247.326343,NA,NA
"40spec74","SA16-05","",7547.539009,NA,NA
"40spec75","SA16-05","",9846.435166,NA,NA
"40spec76","SA16-05","",15211.76429,NA,NA
"40spec77","SA16-05","",10903.73065,NA,NA
"40spec78","SA16-05","",14177.22577,NA,NA
"40spec79","SA16-05","",8317.538639,NA,NA
"40spec80","SA16-05","",6715.800196,NA,NA
"40spec81","SA16-05","",11707.64309,NA,NA
"40spec82","SA16-05","",7898.250604,NA,NA
"40spec83","SA16-05","",9055.132084,NA,NA
"40spec84","SA16-05","",9273.828183,NA,NA
"41spec00","SA16-05","",6490.535856,NA,NA
"41spec01","SA16-05","",12858.95683,NA,NA
"41spec02","SA16-05","",5939.414915,NA,NA
"41spec03","SA16-05","",5490.02487,NA,NA
"41spec04","SA16-05","",7514.032456,NA,NA
"41spec05","SA16-05","",6678.759083,NA,NA
"41spec06","SA16-05","",5893.987644,NA,NA
"41spec07","SA16-05","",6817.172168,NA,NA
"41spec08","SA16-05","",11634.55209,NA,NA
"41spec09","SA16-05","",8597.29266,NA,NA
"41spec25","SA16-06","",15206.38727,NA,NA
"41spec26","SA16-06","",13074.20524,NA,NA
"41spec27","SA16-06","",16665.24514,NA,NA
"41spec28","SA16-06","",11441.93387,NA,NA
"41spec29","SA16-06","",11057.39082,NA,NA
"41spec30","SA16-06","",12171.3851,NA,NA
"41spec31","SA16-06","",15107.29007,NA,NA
"41spec32","SA16-06","",8163.334976,NA,NA
"41spec33","SA16-06","",13283.88356,NA,NA
"41spec34","SA16-06","",10331.74756,NA,NA
"41spec35","SA16-06","",8150.119561,NA,NA
"41spec36","SA16-06","",6005.744936,NA,NA
"41spec37","SA16-06","",11758.73105,NA,NA
"41spec38","SA16-07","",19824.2083,NA,NA
"41spec39","SA16-07","",23762.64853,NA,NA
"41spec40","SA16-07","",28511.78093,NA,NA
"41spec41","SA16-07","",22155.60537,NA,NA
"41spec42","SA16-07","",26162.04696,NA,NA
"41spec43","SA16-07","",13727.82468,NA,NA
"41spec44","SA16-07","",21082.45857,NA,NA
"41spec45","SA16-07","",19188.67617,NA,NA
"41spec46","SA16-07","",14624.06062,NA,NA
"41spec47","SA16-07","",16195.4668,NA,NA
"41spec48","SA16-07","",31330.93979,NA,NA
"41spec49","SA16-07","",20282.20692,NA,NA
"41spec50","SA16-07","",21383.78315,NA,NA
"41spec51","SA16-07","",17281.51119,NA,NA
"41spec52","SA16-07","",12184.53249,NA,NA
"41spec68","SA16-11","",9369.70869,NA,NA
"41spec69","SA16-11","",7897.171297,NA,NA
"41spec70","SA16-12","",15336.70963,NA,NA
"41spec71","SA16-12","",10457.96168,NA,NA
"41spec72","SA16-12","",5963.586849,NA,NA
"41spec73","SA16-12","",6986.864537,NA,NA
"41spec74","SA16-12","",7263.150851,NA,NA
"41spec75","SA16-12","",7602.105878,NA,NA
"41spec76","SA16-12","",8544.240915,NA,NA
"41spec77","SA16-12","",8000.086617,NA,NA
"41spec78","SA16-12","",13304.96462,NA,NA
"41spec79","SA16-12","",6623.378911,NA,NA
"41spec80","SA16-12","",9113.141667,NA,NA
"41spec96","SA16-12","",21280.78995,NA,NA
"41spec97","SA16-12","",14285.2762,NA,NA
"41spec98","SA16-12","",18170.36941,NA,NA
"41spec99","SA16-12","",21471.61474,NA,NA
"42spec00","SA16-12","",14713.03125,NA,NA
"42spec01","SA16-12","",17713.1376,NA,NA
"42spec02","SA16-12","",16717.44006,NA,NA
