specID,type,location,allosym,sp,bgtype,bgmatch,,SimpleSubtype,further.subtype,brightness,nm300,nm301,nm302,nm303,nm304,nm305,nm306,nm307,nm308,nm309,nm310,nm311,nm312,nm313,nm314,nm315,nm316,nm317,nm318,nm319,nm320,nm321,nm322,nm323,nm324,nm325,nm326,nm327,nm328,nm329,nm330,nm331,nm332,nm333,nm334,nm335,nm336,nm337,nm338,nm339,nm340,nm341,nm342,nm343,nm344,nm345,nm346,nm347,nm348,nm349,nm350,nm351,nm352,nm353,nm354,nm355,nm356,nm357,nm358,nm359,nm360,nm361,nm362,nm363,nm364,nm365,nm366,nm367,nm368,nm369,nm370,nm371,nm372,nm373,nm374,nm375,nm376,nm377,nm378,nm379,nm380,nm381,nm382,nm383,nm384,nm385,nm386,nm387,nm388,nm389,nm390,nm391,nm392,nm393,nm394,nm395,nm396,nm397,nm398,nm399,nm400,nm401,nm402,nm403,nm404,nm405,nm406,nm407,nm408,nm409,nm410,nm411,nm412,nm413,nm414,nm415,nm416,nm417,nm418,nm419,nm420,nm421,nm422,nm423,nm424,nm425,nm426,nm427,nm428,nm429,nm430,nm431,nm432,nm433,nm434,nm435,nm436,nm437,nm438,nm439,nm440,nm441,nm442,nm443,nm444,nm445,nm446,nm447,nm448,nm449,nm450,nm451,nm452,nm453,nm454,nm455,nm456,nm457,nm458,nm459,nm460,nm461,nm462,nm463,nm464,nm465,nm466,nm467,nm468,nm469,nm470,nm471,nm472,nm473,nm474,nm475,nm476,nm477,nm478,nm479,nm480,nm481,nm482,nm483,nm484,nm485,nm486,nm487,nm488,nm489,nm490,nm491,nm492,nm493,nm494,nm495,nm496,nm497,nm498,nm499,nm500,nm501,nm502,nm503,nm504,nm505,nm506,nm507,nm508,nm509,nm510,nm511,nm512,nm513,nm514,nm515,nm516,nm517,nm518,nm519,nm520,nm521,nm522,nm523,nm524,nm525,nm526,nm527,nm528,nm529,nm530,nm531,nm532,nm533,nm534,nm535,nm536,nm537,nm538,nm539,nm540,nm541,nm542,nm543,nm544,nm545,nm546,nm547,nm548,nm549,nm550,nm551,nm552,nm553,nm554,nm555,nm556,nm557,nm558,nm559,nm560,nm561,nm562,nm563,nm564,nm565,nm566,nm567,nm568,nm569,nm570,nm571,nm572,nm573,nm574,nm575,nm576,nm577,nm578,nm579,nm580,nm581,nm582,nm583,nm584,nm585,nm586,nm587,nm588,nm589,nm590,nm591,nm592,nm593,nm594,nm595,nm596,nm597,nm598,nm599,nm600,nm601,nm602,nm603,nm604,nm605,nm606,nm607,nm608,nm609,nm610,nm611,nm612,nm613,nm614,nm615,nm616,nm617,nm618,nm619,nm620,nm621,nm622,nm623,nm624,nm625,nm626,nm627,nm628,nm629,nm630,nm631,nm632,nm633,nm634,nm635,nm636,nm637,nm638,nm639,nm640,nm641,nm642,nm643,nm644,nm645,nm646,nm647,nm648,nm649,nm650,nm651,nm652,nm653,nm654,nm655,nm656,nm657,nm658,nm659,nm660,nm661,nm662,nm663,nm664,nm665,nm666,nm667,nm668,nm669,nm670,nm671,nm672,nm673,nm674,nm675,nm676,nm677,nm678,nm679,nm680,nm681,nm682,nm683,nm684,nm685,nm686,nm687,nm688,nm689,nm690,nm691,nm692,nm693,nm694,nm695,nm696,nm697,nm698,nm699,nm700
01spec24,background,SL14-01,,Urock,,,,terrestrial,,1293.882587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123998,0,0,0,0.493052333,0.006147667,0,0,0.1467265,0.500406,0,0.024248333,0.252858,0.345065667,0.595337667,0.047221333,0.470101333,0.543203,0.511931667,0.611631,0.355392,0.100064,0.4247045,0.206647,0.340416,0.363144667,0.295440333,0.007329,0.575530667,0.511054333,0.303539667,0.434499333,0.2745425,0.274869333,0.228056667,0.521626667,0.403329667,0.191912,0.339778667,0.457409,0.473217333,0.555366333,0.7773435,0.693839,0.423581667,0.365150667,0.563649,0.309155,0.458905667,0.393878667,0.523196667,0.387812667,0.614552333,0.714387,0.738631333,0.745007,0.753137,0.802668333,0.590394,0.576202667,0.919162667,0.696403333,0.793755,0.593244333,0.8617575,1.24197,0.974859,1.112124,1.33593,1.132814333,1.0721445,1.333273333,1.581785667,1.497010667,1.370546667,1.242705333,1.6364005,1.504367333,1.505477333,1.754929333,1.592068667,1.649379,1.7016235,1.691558333,2.004658667,1.752355667,2.238507667,1.869352667,1.973401333,2.203041,2.073083,2.228635333,2.072875333,2.499475,2.555588,2.293165,2.626429,2.567907667,2.533437667,2.825597667,2.681127667,3.011846333,3.055387333,2.901618,3.172744,3.060355,3.476088333,3.236857333,3.089381333,3.367497667,3.3057365,3.610278667,3.747421,3.885346333,3.726384,4.092389667,4.061084333,3.993280333,4.213854,4.283420667,4.325801667,3.886658667,4.317484,4.647068333,4.667457,4.985026667,4.732488,4.772757,5.208022667,4.936699333,5.078514,5.259728,5.293706,5.256534667,5.343455667,5.700094,5.7650675,6.009729667,5.952959667,5.630566333,6.052648,6.369363333,6.412711667,6.563722,6.216677667,6.788841333,6.481565667,6.829592,7.259502333,6.811116333,7.158541,7.225773333,7.149119667,7.495690667,7.506485333,7.508115667,7.723866333,7.671415667,7.7118575,8.37884,7.571039667,7.919393,7.418527,7.998933333,8.13921,8.169961333,8.117576,8.049643333,8.809871667,8.398040333,8.323124,8.787218333,8.5227045,8.46616,8.474276333,8.846883333,8.799457,9.113328,8.914020667,8.849820333,8.722218,8.993542667,9.57597,8.655437333,9.652075667,9.747928333,8.555197,9.330929333,9.048574667,8.651566333,9.258028,9.8035885,9.401979667,9.000811,9.249515333,9.413335,9.449719,9.473915333,8.848473667,9.387589333,9.275824,9.939627333,9.480860333,9.334657,9.442544667,9.722146333,9.753215333,9.578228,9.465526,9.636612,10.17365767,9.807775667,9.115626333,10.08850533,10.185238,10.10625167,10.47459733,9.273594667,9.785132333,10.00508533,9.287502333,10.32381833,9.512999667,9.919720667,9.373159333,9.536008333,10.038025,10.27169067,9.815649333,9.798341333,9.855051667,8.617484,9.720778,9.977370667,9.129757333,9.494349333,9.277993333,9.970133,8.658839667,8.273937667,9.009599333,7.903546333,8.945267667,7.207659333,9.048449333,7.154744667,8.476569333,7.465793667,6.905816,6.542925667,7.177874333,6.594262333,5.885399,6.107746333,6.144167,5.075176667,4.452878,5.224075333,5.936949,3.888857333,2.738543,3.131160667,3.745960333,4.415738667,1.638897,1.779167,0.691234,0.275778333
01spec25,background,SL14-01,,Urock,,,,terrestrial,,1407.835315,0,0,0,0,0,0,0,0,0,0,0,0,0.137259,0,0.036329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049882667,0,0,0.0151275,0,0.266384,0,0,0,0.179039,0.453131667,0,0.029194667,0.193882,0.37169,0.171159,0.361983667,0,0,0.2342,0,0.383232333,0.336101333,0.36158,0.550302667,0.417260333,0.382827333,0.4150435,0.555951,0.776471333,0.508883667,0.3208615,0.55302,0.327242333,0.888813333,0.409309,0.501542,0.84601,0.577777667,0.601543667,0.8519595,1.004202,0.907939333,0.954198667,1.003342667,0.932151,1.045914333,0.925181667,0.995702333,1.3089035,1.037921,1.282797333,0.74981,1.100149,1.017132,1.169685,1.105305667,1.118133667,0.836453333,1.0080615,1.297931667,1.101099333,1.063496,1.153659333,0.920796,1.324182667,1.385762667,1.536654667,1.145343,1.3026585,0.795631,1.081747,0.885294,1.378146333,0.96825,1.416150667,1.301373333,1.279057667,1.236638,1.39436,1.319231667,1.122747667,1.052369333,1.007331667,1.172305,1.206889667,1.425841667,1.379909667,1.353324667,1.392523333,1.2086105,1.418068,1.516785667,1.378055333,1.485682333,1.4927575,1.578217667,1.544988333,1.588698,1.733532667,1.676397,1.751689,2.110512667,2.094444,1.683161333,1.756409333,1.877162,2.033704,2.162271667,2.123901,2.213377333,2.104502667,2.156192667,2.2644685,2.337888333,2.176344667,2.522636,2.476967667,2.282375,2.443264,2.447455,2.752057667,2.550474,2.834024333,2.771602333,2.740695,2.642952,3.057650667,3.047675,2.816068,3.230404,3.192533333,2.838703667,3.3760775,3.310855,3.313769,3.503290667,3.448618,3.776819667,3.579779,3.534974,3.699467667,3.832826667,3.919752,3.835919667,3.755216,4.023270333,3.9398435,4.200403333,4.427434,4.614372,4.408693,4.667795,4.352455333,4.565110333,4.9754755,5.018451333,4.778295,4.889899667,4.720258667,5.17689,5.044014,5.355315667,5.459947,5.1727035,5.567982333,5.419867333,5.431686,5.614268,5.919110667,5.641266,5.902738667,5.765861667,6.117377,6.520140667,6.174113333,6.312801333,6.342277,6.620953,6.627842,6.919680333,6.69869,6.916465,6.772427333,7.1428045,7.575114667,7.106116333,7.096452,7.074108333,7.613857333,7.545042333,7.374806667,7.453154,7.760994333,7.719027667,8.086513,8.016238,7.714660667,7.769942,7.840190667,8.279799,8.408639,8.044890333,8.355391667,7.837715667,8.574036333,8.526057333,8.207785,8.564603667,8.1843885,8.440587333,8.402598,8.746112667,8.207675333,8.650966667,8.345927333,9.065289,8.838313,8.818397,8.879708333,8.923584333,8.985173667,8.873222,8.351277333,9.250277,9.490301,8.767193,9.505765,9.1545975,8.916453,9.305734,8.840323333,8.962816667,9.032071667,8.643288,9.097063,9.073055,9.100070667,9.857116667,8.900114667,8.848854333,8.756725333,9.332461,9.428519,9.157887333,9.141541333,9.255191333,9.224312333,9.455225,8.925786,9.684248,9.529545,9.073275,9.377916333,9.32763,9.420505667,9.907456,8.98609,9.210552333,8.877989,9.495888333,9.169700667,9.734806333,8.673533333,10.01736233,10.03318267,9.017719333,8.639734333,9.254708333,8.912238333,9.144035667,9.190730333,9.309147667,9.893878,9.609249333,8.626427333,8.733963667,8.858297667,7.966866333,8.761234,7.569244,8.473719,8.076676667,7.037105333,7.705154333,7.587702333,6.596167667,6.940391667,8.174090333,6.965628667,6.442913,6.330705667,6.082399,5.424989667,6.320890667,6.96236,5.830802,4.949264667,4.766093,5.906038,4.87953,4.158346,3.009565333,3.203381667,2.132756667
01spec26,background,SL14-01,,Urock,,,,terrestrial,,998.3039255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124932667,0,0,0,0,0.530748333,0,0,0.345507,0.191161667,0,0.017879,0.355735667,0.237924,0.024924333,0.286822,0.048024,0.555949667,0.102183333,0.342010333,0.704371,0.172898333,0.640634667,0.524806333,0.371917,0.287316,0.366220333,0.527033333,0.42707,0.303393333,0.1779985,0.550661333,0.687089,0.52886,0.512281333,0.4276655,0.859855333,0.609861667,0.462673333,0.611974333,0.341529,0.138280333,0.308134667,0.497324667,0.854503333,0.4608365,0.624739,0.448039,0.626192333,0.585529,0.78726,0.511758333,0.417882333,0.485669667,0.217940667,0.4156255,0.5924,0.647612667,0.726019333,0.675949333,0.670892333,0.6683315,0.674362667,0.691028,0.805415,0.963801,0.697518,0.819898333,0.951130333,0.858606667,1.058738,0.885838667,0.933235,1.176214,1.028218,1.094894333,1.165697333,1.229763667,1.0768135,1.214670333,1.486035667,1.738928,1.373982333,1.419308333,1.7271855,1.618167333,1.45717,1.684118333,1.830747333,1.434390667,1.5482575,1.555620333,2.075481,1.745644333,2.051244667,1.797899333,2.159254,1.8257475,2.081676667,2.169972333,2.061168667,2.308308667,2.256783667,2.094585333,2.6921635,2.439585333,2.388141333,2.524793333,2.551870333,2.821269667,2.788574333,2.5101405,2.852281667,2.654965,3.137926333,2.932642667,2.821244,3.053866667,2.951238,3.252613667,3.163908333,3.553246667,3.599395,3.779036333,3.514754333,3.502376333,3.9281595,3.927665,3.670222667,3.666155,3.727691667,3.81317,3.901732,4.328592667,4.128488,4.3274735,4.358227667,4.198368,4.407608667,4.448740333,4.335789667,4.484446667,4.916309,4.887346,4.4612805,4.998358,4.934767,5.050613333,5.122972333,5.171254333,5.595142333,5.371931,4.966280667,5.735486333,5.046906333,5.331684,5.734352333,5.436090667,6.198098,6.037802667,6.235913667,5.940666667,5.498379,6.097142667,6.057981333,6.191428333,6.15329,6.332218,5.673930333,6.192568333,5.891659667,6.371205,6.676109667,6.597705667,6.485295667,6.409093667,6.74622,6.754838667,6.381660333,6.672177333,6.4151265,6.821076333,6.47328,7.000635,6.996069333,7.017774,7.362024333,7.182464333,6.996244,6.688432333,7.108789,6.677413333,7.682124333,7.089484667,7.230904,7.183583,7.367532333,7.556578,7.398836,7.855204,7.457636,7.089186,7.276900333,7.34165,7.102373,7.356187333,6.77281,7.52043,7.287265333,7.689185333,7.295948333,7.113332667,6.898027,7.576355,7.322042667,7.36016,7.066222667,7.359926667,7.750628333,7.893180667,7.187415333,7.894308667,7.413377,7.53486,8.047669333,7.045062667,7.261294667,7.440495333,7.185917333,7.312651333,6.633790667,7.318037333,6.879446,6.858125667,6.483134333,7.084588,7.177018,6.044097333,6.279068,6.769392333,6.847778667,7.276438667,5.836023333,6.345624,7.212346667,6.718256667,5.377546333,5.105537667,6.113864667,4.674297,5.947029667,5.311038333,5.294425667,4.846716,4.776175333,4.847533333,4.360044667,5.056013,3.743981667,4.234432333,2.497392667,1.901708,2.490783,1.613944333,1.455061,1.677350667,3.630460667,1.239391,1.431867667,0.920418,2.094597667,0,0,0,0,0
01spec27,background,SL14-01,,Urock,,,,terrestrial,,1003.694328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200134333,0,0.191610667,0,0,0.529207667,0.112362,0.366631667,0.373085333,0.61304,0.220923,0.350473,0.619900333,0.986184,0.688474,0.340558667,1.048399,0.742824667,0.501495,1.069134333,0.804637667,0.919524667,0.9324985,0.860009667,1.264356333,1.355943333,1.398975667,1.160160333,1.443288333,1.267365,1.343730667,1.342762333,1.412412,1.493364667,1.776853667,1.450884667,1.958384,1.768717333,1.933716,2.009187667,1.971992333,2.153976,2.025679333,1.9791505,2.287238667,2.082712667,2.461464667,2.462167667,2.330357333,2.587950333,2.7163695,2.682298333,2.995841333,3.128546,2.978215333,3.470055,3.086790667,2.9238,3.4570835,3.371027,3.408082,3.353183,3.385864667,3.707676667,3.611606,3.895444667,3.879407,3.969774,4.363496,4.083766667,4.160713333,4.43964,4.486294333,4.608957333,4.815402333,4.799498333,5.0512855,4.961676667,4.827490667,4.927761,5.095602,5.325489,5.765352333,5.610334667,5.529230333,5.555860667,5.643443333,5.97074,6.604455,6.139814667,6.261654,6.456441333,6.419933667,6.726366667,6.233384,6.635013,6.850573333,6.805680667,6.5796805,6.364886,6.424381667,6.903488,6.545136667,7.035995333,6.964520333,7.074866667,6.903789,6.946795,7.588735333,7.193145,7.321309,7.676908,7.8672335,7.471488667,7.551878,7.762703667,7.858735333,7.689438667,7.584289333,7.835521333,7.990186,8.020645,7.703222333,7.889225667,8.447727333,8.009774333,7.818016,8.407815333,8.836544667,7.711289667,8.239423333,8.8969405,8.09637,7.954294333,7.859455333,8.339322,8.084045333,8.343233667,7.797131333,8.744802667,7.960288333,8.434853,8.471259667,7.899569667,8.308501333,8.253539,8.275650667,8.351841333,8.367874667,8.707977333,8.661782333,8.678473,7.548375333,8.244922,8.098037,7.958877,8.405958333,7.974982333,7.969675667,9.318371,8.134431,8.839742,7.658655333,8.297032,8.486953,8.4897,7.832030667,8.730836667,8.451170667,7.717997,7.060282333,7.316548,7.889441333,7.451882333,7.579909667,7.981147667,7.045684667,7.215922,6.090825667,6.598514,6.432141,6.344535667,6.511841333,4.896941,5.736883,5.114332333,5.351215333,5.154167,5.043474667,4.660296,4.076733667,3.49464,2.714663333,2.171297667,2.122162,1.330448333,1.799212,1.010574667,1.910901667,0.353647333,0,0,0,0,0,0,0,0
01spec28,background,SL14-01,,Urock,,,,terrestrial,,1601.812666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116632,0.238596667,0,0,0,0.081837,0.092114667,0,0.150205,0.238065333,0.160393333,0,0,0.272782,0.279367667,0.487962,0.049595333,0.435546,0.605761667,0.317812,0.586869333,0.451059333,0.692277,0.571063,0.617441,0.783115667,0.891984667,0.5515465,0.733429,0.734478667,1.347697333,0.877924667,1.016835,1.074022333,0.646856667,0.699294333,1.3387585,1.176114667,1.411811,1.289383,1.413228333,1.3450365,1.279573667,1.134586,0.944843333,1.827106,1.46001,1.435272333,1.234111,1.461114,1.8728615,1.408668,1.721196333,1.383476667,1.475729667,1.291417,1.356911667,1.485601667,1.562535,1.529953,1.5095095,1.751898667,1.598063,1.860933333,1.337517,1.4258385,1.374649333,1.291848667,1.659273667,1.490681,1.6966625,1.631536667,1.506998,1.534500667,1.399043667,1.887923,1.678547667,1.635079,1.485088333,1.716379,1.5714185,1.703558333,1.775129333,1.794675,1.80648,1.778052,1.6963495,1.875042667,1.822833333,1.970025333,1.962302333,1.70986,2.033305333,2.184898667,2.240570667,2.184294667,2.239344,2.184976,2.387943333,2.279483,2.140976333,2.466523,2.471777333,2.381022,2.653796,2.705615,2.986598667,2.564536,2.569729667,3.0278835,2.884601,2.835071333,3.084928,2.983173333,2.972814333,3.1631605,3.210468667,3.490943,3.401372333,3.582354667,3.422580667,3.619278333,3.907953,3.595856333,3.757886667,3.565607667,3.834009,3.915163,3.644271,4.2182375,3.976816667,4.090394,4.415652667,4.215188,4.532616333,4.576335,4.4633085,4.543037,4.528118667,4.644259667,4.557791,4.677816333,4.952561,4.932481,4.971802,5.049303667,5.494824333,5.230218667,5.548565,5.422941667,5.278141667,5.802841,5.791253,5.696924667,5.755823667,5.932148,6.051040333,6.235347333,6.331431333,6.294764667,6.3727615,6.303051667,6.229374,6.188478333,6.772128,7.115526333,6.863947667,6.798927,7.170243,7.1643755,7.380005333,7.406628667,7.490750667,7.393835,7.664909667,7.809683667,7.964871667,7.778881667,8.268127667,7.753778333,8.050186,8.705177667,8.332563333,8.444538,8.188083667,8.929998,8.428568667,8.534555667,8.711281667,8.78461,8.591455667,9.118575,9.109555333,9.193394667,9.049713333,8.941208667,9.225995333,9.147466,9.412656,9.229554333,9.431552333,9.824353,9.581839,9.802086667,10.00782133,10.1229675,9.801143667,9.782411333,9.884706,10.21650767,10.14043933,9.956327667,10.589547,10.01950067,10.342003,10.299479,10.456747,11.172809,10.15781833,9.983586667,11.10129633,11.15756467,10.335158,10.269389,11.1195385,10.239606,10.52992433,10.63028933,10.40251067,10.70422167,10.632635,10.24765233,10.77006,10.37989967,11.29604567,10.80424267,10.63628767,10.56391,10.49987567,11.12018,10.91137,11.36518233,11.16459367,11.059493,11.00603767,10.56075267,10.769338,10.79135733,10.85255767,10.73756433,10.32492467,10.92974233,11.02989233,10.739188,11.308235,10.66272333,11.26743667,10.06632133,10.26461467,10.201887,11.208899,11.385853,10.37452033,9.786441333,9.923060333,10.94552933,10.460746,10.54389067,10.77178267,10.54354533,9.523164667,9.376127667,9.425672333,9.084269,8.604672,8.944748333,8.760579333,8.781931333,8.240973,8.80862,8.172285,7.436342667,7.375696333,6.803920667,6.742383,5.285660667,6.096332,5.074272667,4.89296,4.599059667,5.056361667,5.104403333,3.020235333,1.795804333,2.190005,3.158302333,2.014703667,1.086032,0,0,0
01spec29,background,SL14-01,,Urock,,,,terrestrial,,1249.168833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097145,0.182970333,0,0,0,0.065381,0.195686,0.138121333,0.37641,0.068473,0.06146,0.0847385,0.294895333,0.115716,0.366020667,0.105269,0,0.135107,0.325425333,0.235613,0.306826333,0,0.302161667,0.414430667,0.392094667,0.194282333,0.0266875,0.126136667,0.106300333,0.157468333,0.096258,0.1815225,0.415446667,0.521548667,0.244835333,0.208747333,0.268679,0.057159333,0.225784333,0.124817333,0.066215,0.1978465,0.332018,0.511658,0.417005,0.395348667,0.402981,0.491495,0.490509667,0.660134,0.755639,0.510060667,0.526482,0.725358,0.698013333,0.692229667,0.736538333,0.76899,0.8703485,1.215746333,1.035699333,1.053470667,1.140771,1.041932,1.2673915,1.418237333,1.336830667,1.706993,1.271233667,1.100167667,1.735233,1.724444667,1.481572333,1.605212333,1.731282667,1.937659,1.801374,1.738384667,2.049466333,1.956051333,2.199014667,2.034211333,2.054283333,1.993815,2.20307,2.404992,2.223699,2.445278,2.303945,2.432640667,2.6340435,2.731730333,2.565205333,2.865791333,2.791108,2.99183,3.076256333,3.0136585,3.192743,3.134727,3.444485667,3.451301,3.384230333,3.452532,3.358625,3.633564,3.739373,3.966063667,3.855314667,4.413301,3.931334,4.300986667,4.346762,4.257069667,4.401310667,4.339279667,4.595014,4.732172667,4.847401333,5.084140333,4.972673667,5.224462,5.400946,5.159861333,5.157643667,5.403218667,5.588019,5.535470667,6.093305667,5.682750667,5.8171905,6.193865333,6.143223667,6.152253333,5.964906333,6.292474667,6.48238,6.822644667,6.674602667,6.560837,6.947026,6.9146545,7.373378333,6.761516333,6.998018,7.506312,7.820355333,7.448010333,7.113665,7.19975,7.480230667,7.690699333,7.800187,7.845911333,7.698465333,7.761427,7.760967,8.334118333,8.322327333,8.088114333,8.233396333,8.366426333,8.647901,8.719616667,8.472043333,8.820472333,8.8484605,8.633572333,8.686446,8.794297667,8.938332667,8.900018333,8.749427667,9.029675333,8.721482333,9.060632,9.024899333,8.868982,9.760978667,9.145911333,8.992109667,9.40166,9.533358667,9.162504667,9.43663,9.865994,9.148551,9.266674667,9.678979333,9.419589,9.444832,9.340300333,8.969955,9.27161,9.248562667,10.06005867,9.231908667,9.316296667,9.648041333,9.205428333,9.886555,10.354154,10.05843767,9.628219333,9.236538667,9.976026667,9.566754667,9.703229667,9.708735667,9.626915333,9.575792667,9.220763,10.16023933,10.00742233,9.435799333,9.857690333,9.189594,9.112515667,9.344558333,9.547344333,9.378130667,9.622363333,9.675105333,8.928156,9.285898,8.490763667,9.154607333,8.908183333,9.268820333,8.507935333,9.132976,9.111735,8.758759,8.237606667,8.647033333,7.568386333,8.190293333,7.145155667,7.817157,6.360840667,6.321416,6.959939667,6.223885,5.927077667,5.914628667,5.257727333,5.501714667,4.277901667,4.482540333,3.216537,3.163962333,3.563757,3.319931667,2.217259333,1.618583333,0.778251667,1.037854333,0.100847667,0,0,0,0
01spec30,background,SL14-01,,Urock,,,,terrestrial,,450.7564317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066048,0.008812,0.064690667,0,0,0,0.088291,0.259418333,0.367599667,0.489373,0.392716333,0.542101,0.459555,0.469164,0.598767,0.529203333,0.751588333,0.836094,0.510624,0.972155,0.942127667,0.869342,1.115615,1.023559333,1.232351667,1.055916333,0.943872,1.325976,1.11318,1.320174667,1.348716,1.238435333,1.533878,1.559163,1.587584667,1.656901333,1.853892333,1.873169,1.901297,1.818530333,1.743757,1.9557285,2.006753,1.991527,2.021618667,2.084663667,2.001644,2.241317333,2.092168667,2.333688667,2.260863,2.576480667,1.967943333,2.144409333,2.368071,2.388044667,2.403323667,2.685186,2.361645333,2.142584,2.690940333,2.826521667,2.406021333,2.618739667,2.842463333,2.721960333,2.953559667,2.931387667,2.965918667,2.552701,2.7661955,3.791243667,3.275616667,3.134621333,3.021110333,3.156704,2.985101,3.018073333,3.33547,3.752487667,3.094003,3.370273,3.377816333,3.005864333,3.02397,3.506490667,3.552228333,3.636117667,3.526127333,3.519803667,2.998465667,3.755056667,3.559643667,3.413719333,3.642651,3.477318,3.638103333,3.352066667,4.106993667,3.580685,3.352119,3.915672,3.715115667,3.466222,3.607878667,3.911976667,3.134789333,4.455863333,4.006256333,3.300345333,3.920906,4.006932667,3.377908333,4.031407,4.628729,4.174680667,3.292670333,3.456296333,3.830569333,3.585934667,4.007200667,3.752878667,4.590140333,4.225003,4.216255,3.476924667,3.878577,3.702026,3.532430333,4.173038,3.553248667,3.813657667,4.521186667,4.428610333,4.692771667,4.371408333,4.410007333,3.844622667,4.221187667,4.327077333,4.167892667,4.298027333,4.791586,4.347159667,4.868819,4.218575667,4.339159,4.584722333,4.031306333,4.081114333,4.047477667,3.849734667,3.1796,3.301635667,2.536253333,2.979215,2.741219667,2.968790333,2.939777667,3.303208333,2.647381333,1.933791333,1.615723667,1.483962667,0.354110333,1.080047,0.516099,0.801888667,0,0.305766667,0.156327333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
